tourney_name,winner,loser,Winner,Loser,Round,Round.1,AvgW,AvgL,Avgoddsw,Avgoddsl
Roland Garros,Zverev,Khachanov,Del,Isner,4,4,1.42,2.92,,
Roland Garros,Nadal,Schwartzman,Thiem,Zverev,3,3,1.58,2.42,,
Roland Garros,Martin,Cilic,Cecchinato,Djokovic,3,3,8.6,1.08,,
Roland Garros,Cecchinato,Djokovic,Del,Cilic,3,3,1.5,1.65,,
Roland Garros,Thiem,Zverev,Nadal,Schwartzman,3,3,1.03,15.03,,
Roland Garros,Nadal,Martin,Thiem,Cecchinato,2,2,1.13,6.38,,
Roland Garros,Thiem,Cecchinato,Nadal,Del,2,2,1.13,6.18,,
Roland Garros,Nadal,Thiem,Nadal,Thiem,1,1,1.23,4.42,,
's-Hertogenbosch,Donskoy,Skugor,Sugita,Basilashvili,5,5,1.4,2.87,,
's-Hertogenbosch,Jaziri,Purcell,Copil,Bedene,5,5,2.4,1.57,,
's-Hertogenbosch,Tsitsipas,Patrick,Haase,Karlovic,5,5,2.03,1.78,,
's-Hertogenbosch,Medvedev,Bhambri,Medvedev,Bhambri,5,5,1.42,2.88,,
's-Hertogenbosch,Tomic,King,Donskoy,Skugor,5,5,1.81,1.99,,
's-Hertogenbosch,Haase,Karlovic,Tomic,King,5,5,1.16,4.5,,
's-Hertogenbosch,Sugita,Basilashvili,Ebden,Smyczek,5,5,1.33,3.3,,
's-Hertogenbosch,Copil,Bedene,Tsitsipas,Smith,5,5,1.25,3.83,,
's-Hertogenbosch,Ebden,Smyczek,Jaziri,Purcell,5,5,1.76,2.07,,
's-Hertogenbosch,McDonald,Seppi,Mcdonald,Seppi,5,5,2.81,1.43,,
's-Hertogenbosch,Bolt,Pospisil,Bolt,Pospisil,5,5,2.74,1.45,,
's-Hertogenbosch,Chardy,Garcia,Chardy,Garcia-Lopez,5,5,1.41,2.89,,
's-Hertogenbosch,Gasquet,Donskoy,Copil,Sugita,4,4,2.17,1.69,,
's-Hertogenbosch,Tsitsipas,Jaziri,Tomic,Haase,4,4,2.06,1.76,,
's-Hertogenbosch,Verdasco,Medvedev,Ebden,Muller,4,4,2.31,1.62,,
's-Hertogenbosch,Tomic,Haase,Verdasco,Medvedev,4,4,2.46,1.55,,
's-Hertogenbosch,Copil,Sugita,Gasquet,Donskoy,4,4,1.21,4.46,,
's-Hertogenbosch,Ebden,Muller,Tsitsipas,Jaziri,4,4,1.48,2.66,,
's-Hertogenbosch,McDonald,Bolt,Chardy,Mannarino,4,4,1.8,2.02,,
's-Hertogenbosch,Chardy,Mannarino,Mcdonald,Bolt,4,4,1.74,2.1,,
's-Hertogenbosch,Gasquet,Tsitsipas,Chardy,Mcdonald,3,3,1.37,3.12,,
's-Hertogenbosch,Tomic,Verdasco,Ebden,Copil,3,3,1.57,2.41,,
's-Hertogenbosch,Ebden,Copil,Tomic,Verdasco,3,3,1.8,2.02,,
's-Hertogenbosch,Chardy,McDonald,Gasquet,Tsitsipas,3,3,1.38,3.05,,
's-Hertogenbosch,Gasquet,Tomic,Gasquet,Tomic,2,2,1.47,2.69,,
's-Hertogenbosch,Chardy,Ebden,Chardy,Ebden,2,2,1.76,2.07,,
's-Hertogenbosch,Gasquet,Chardy,Gasquet,Chardy,1,1,1.41,2.96,,
Stuttgart,Molleker,Lennard,Molleker,Struff,5,5,6.12,1.12,,
Stuttgart,Mayer,Maden,Mayer,Maden,5,5,1.43,2.81,,
Stuttgart,Istomin,Kohlschreiber,Pella,Millman,5,5,2.87,1.42,,
Stuttgart,Paire,Fritz,Zverev,Youzhny,5,5,1.53,2.49,,
Stuttgart,Fucsovics,Kudla,Fucsovics,Kudla,5,5,1.76,2.07,,
Stuttgart,Raonic,Basic,Istomin,Kohlschreiber,5,5,3.89,1.26,,
Stuttgart,Lopez,Troicki,Simon,Viola,5,5,1.13,6.08,,
Stuttgart,Simon,Viola,Gunneswaran,Shapovalov,5,5,5.75,1.14,,
Stuttgart,Marterer,Galovic,Lopez,Troicki,5,5,1.31,3.45,,
Stuttgart,Gunneswaran,Shapovalov,Marterer,Galovic,5,5,1.22,4.36,,
Stuttgart,Pella,Millman,Paire,Fritz,5,5,1.76,2.07,,
Stuttgart,Zverev,Youzhny,Raonic,Basic,5,5,1.15,5.46,,
Stuttgart,Pouille,Molleker,Istomin,Mayer,4,4,1.73,2.11,,
Stuttgart,Istomin,Mayer,Federer,Zverev,4,4,1.14,5.84,,
Stuttgart,Berdych,Paire,Pouille,Molleker,4,4,1.24,4.02,,
Stuttgart,Raonic,Fucsovics,Pella,Gunneswaran,4,4,1.4,2.96,,
Stuttgart,Lopez,Simon,Lopez,Simon,4,4,1.47,2.7,,
Stuttgart,Kyrgios,Marterer,Kyrgios,Marterer,4,4,1.42,2.87,,
Stuttgart,Pella,Gunneswaran,Berdych,Paire,4,4,1.61,2.32,,
Stuttgart,Federer,Zverev,Raonic,Fucsovics,4,4,1.38,3.07,,
Stuttgart,Pouille,Istomin,Pouille,Istomin,3,3,1.46,2.73,,
Stuttgart,Raonic,Berdych,Raonic,Berdych,3,3,1.47,2.7,,
Stuttgart,Kyrgios,Lopez,Federer,Pella,3,3,1.06,9.23,,
Stuttgart,Federer,Pella,Kyrgios,Lopez,3,3,1.72,2.13,,
Stuttgart,Raonic,Pouille,Raonic,Pouille,2,2,1.3,3.59,,
Stuttgart,Federer,Kyrgios,Federer,Kyrgios,2,2,1.35,3.23,,
Stuttgart,Federer,Raonic,Federer,Raonic,1,1,1.33,3.4,,
Halle,Coric,Zverev,Haase,Sousa,5,5,1.46,2.7,,
Halle,Basilashvili,Molleker,Bautista,Struff,5,5,1.42,2.85,,
Halle,Seppi,Berrettini,Nishikori,Bachinger,5,5,1.19,4.72,,
Halle,Mayer,Gasquet,Kudla,Lacko,5,5,1.59,2.37,,
Halle,Bautista,Lennard,Sugita,Marterer,5,5,2.26,1.65,,
Halle,Haase,Sousa,Thiem,Youzhny,5,5,1.3,3.54,,
Halle,Khachanov,Zverev,Kohlschreiber,Fucsovics,5,5,1.46,2.74,,
Halle,Nishikori,Bachinger,Paire,Johnson,5,5,1.93,1.87,,
Halle,Tsitsipas,Pouille,Tsitsipas,Pouille,5,5,2.45,1.55,,
Halle,Kudla,Lacko,Khachanov,Zverev,5,5,2.03,1.79,,
Halle,Sugita,Marterer,Mayer,Gasquet,5,5,3.74,1.28,,
Halle,Thiem,Youzhny,Ebden,Jaziri,5,5,1.46,2.73,,
Halle,Kohlschreiber,Fucsovics,Federer,Bedene,5,5,1.05,10.56,,
Halle,Ebden,Jaziri,Seppi,Berrettini,5,5,1.62,2.32,,
Halle,Paire,Johnson,Coric,Zverev,5,5,3.53,1.3,,
Halle,Federer,Bedene,Basilashvili,Molleker,5,5,1.54,2.48,,
Halle,Coric,Basilashvili,Bautista,Haase,4,4,1.36,3.14,,
Halle,Seppi,Mayer,Khachanov,Nishikori,4,4,2.28,1.63,,
Halle,Bautista,Haase,Kudla,Tsitsipas,4,4,2.38,1.59,,
Halle,Khachanov,Nishikori,Sugita,Thiem,4,4,3.93,1.25,,
Halle,Kudla,Tsitsipas,Ebden,Kohlschreiber,4,4,2.69,1.47,,
Halle,Sugita,Thiem,Coric,Basilashvili,4,4,1.17,4.95,,
Halle,Ebden,Kohlschreiber,Federer,Paire,4,4,1.05,10.58,,
Halle,Federer,Paire,Seppi,Mayer,4,4,2.07,1.76,,
Halle,Coric,Seppi,Kudla,Sugita,3,3,2.11,1.74,,
Halle,Bautista,Khachanov,Federer,Ebden,3,3,1.07,8.93,,
Halle,Kudla,Sugita,Bautista,Khachanov,3,3,1.98,1.83,,
Halle,Federer,Ebden,Coric,Seppi,3,3,1.46,2.73,,
Halle,Coric,Bautista,Federer,Kudla,2,2,1.06,9.77,,
Halle,Federer,Kudla,Coric,Bautista,2,2,1.77,2.05,,
Halle,Coric,Federer,Coric,Federer,1,1,5.53,1.15,,
Queen's Club,Dimitrov,Dzumhur,Muller,Shapovalov,5,5,2.05,1.78,,
Queen's Club,Djokovic,Millman,Wawrinka,Norrie,5,5,1.65,2.25,,
Queen's Club,Mannarino,Evans,Tiafoe,Donaldson,5,5,1.85,1.96,,
Queen's Club,Benneteau,Berdych,Cilic,Verdasco,5,5,1.21,4.37,,
Queen's Club,Mayer,Anderson,Querrey,Clarke,5,5,1.09,7.4,,
Queen's Club,Tiafoe,Donaldson,Medvedev,Sock,5,5,1.69,2.18,,
Queen's Club,Chardy,Smyczek,Dimitrov,Dzumhur,5,5,1.16,5.34,,
Queen's Club,Medvedev,Sock,Raonic,Bhambri,5,5,1.11,6.83,,
Queen's Club,Edmund,Harrison,Mayer,Anderson,5,5,4.39,1.21,,
Queen's Club,Kyrgios,Murray,Benneteau,Berdych,5,5,3.26,1.34,,
Queen's Club,Raonic,Bhambri,Djokovic,Millman,5,5,1.15,5.52,,
Queen's Club,Lopez,Goffin,Chardy,Smyczek,5,5,1.36,3.16,,
Queen's Club,Querrey,Clarke,Kyrgios,Murray,5,5,1.28,3.67,,
Queen's Club,Wawrinka,Norrie,Lopez,Goffin,5,5,2.11,1.73,,
Queen's Club,Muller,Shapovalov,Mannarino,Evans,5,5,1.89,1.92,,
Queen's Club,Cilic,Verdasco,Edmund,Harrison,5,5,1.36,3.15,,
Queen's Club,Djokovic,Dimitrov,Lopez,Raonic,4,4,2.6,1.5,,
Queen's Club,Mannarino,Benneteau,Tiafoe,Mayer,4,4,1.94,1.87,,
Queen's Club,Tiafoe,Mayer,Chardy,Medvedev,4,4,2,1.82,,
Queen's Club,Chardy,Medvedev,Querrey,Wawrinka,4,4,1.55,2.47,,
Queen's Club,Kyrgios,Edmund,Cilic,Muller,4,4,1.24,4.06,,
Queen's Club,Lopez,Raonic,Kyrgios,Edmund,4,4,1.55,2.47,,
Queen's Club,Querrey,Wawrinka,Djokovic,Dimitrov,4,4,1.35,3.18,,
Queen's Club,Cilic,Muller,Mannarino,Benneteau,4,4,2,1.81,,
Queen's Club,Djokovic,Mannarino,Cilic,Querrey,3,3,1.35,3.24,,
Queen's Club,Chardy,Tiafoe,Kyrgios,Lopez,3,3,1.51,2.6,,
Queen's Club,Kyrgios,Lopez,Djokovic,Mannarino,3,3,1.09,7.48,,
Queen's Club,Cilic,Querrey,Chardy,Tiafoe,3,3,1.52,2.57,,
Queen's Club,Djokovic,Chardy,Cilic,Kyrgios,2,2,1.69,2.19,,
Queen's Club,Cilic,Kyrgios,Djokovic,Chardy,2,2,1.12,6.29,,
Queen's Club,Cilic,Djokovic,Cilic,Djokovic,1,1,2.2,1.68,,
Antalya,Copil,Ilkel,Basilashvili,Carballes,5,5,1.33,3.32,,
Antalya,Hugues,Delbonis,Sousa,Mayer,5,5,1.82,1.98,,
Antalya,Sugita,Pella,Herbert,Delbonis,5,5,1.34,3.3,,
Antalya,Vesely,Thompson,Berankis,Donskoy,5,5,2.38,1.58,,
Antalya,Basilashvili,Carballes,Sugita,Pella,5,5,1.51,2.56,,
Antalya,Lajovic,Horansky,Lajovic,Horansky,5,5,1.22,4.29,,
Antalya,Haase,Youzhny,Garcia-Lopez,Daniel,5,5,1.57,2.41,,
Antalya,Garcia,Daniel,Kavcic,Baghdatis,5,5,3.48,1.31,,
Antalya,Kavcic,Baghdatis,Vesely,Thompson,5,5,2.08,1.75,,
Antalya,Sousa,Mayer,Haase,Youzhny,5,5,1.85,1.96,,
Antalya,Basic,Lorenzi,Basic,Lorenzi,5,5,1.33,3.3,,
Antalya,Berankis,Donskoy,Copil,Ilkel,5,5,1.24,4.02,,
Antalya,Dzumhur,Copil,Basilashvili,Lajovic,4,4,2.32,1.61,,
Antalya,Hugues,Sugita,Vesely,Verdasco,4,4,2.57,1.51,,
Antalya,Vesely,Verdasco,Sousa,Basic,4,4,1.48,2.67,,
Antalya,Basilashvili,Lajovic,Garcia-Lopez,Haase,4,4,2.31,1.62,,
Antalya,Garcia,Haase,Mannarino,Berankis,4,4,1.29,3.58,,
Antalya,Monfils,Kavcic,Monfils,Kavcic,4,4,1.19,4.6,,
Antalya,Sousa,Basic,Dzumhur,Copil,4,4,1.96,1.85,,
Antalya,Mannarino,Berankis,Herbert,Sugita,4,4,2.15,1.71,,
Antalya,Dzumhur,Hugues,Vesely,Basilashvili,3,3,1.59,2.37,,
Antalya,Vesely,Basilashvili,Dzumhur,Herbert,3,3,2.04,1.79,,
Antalya,Monfils,Garcia,Mannarino,Sousa,3,3,1.52,2.55,,
Antalya,Mannarino,Sousa,Monfils,Garcia-Lopez,3,3,1.57,2.41,,
Antalya,Dzumhur,Vesely,Dzumhur,Vesely,2,2,1.88,1.93,,
Antalya,Mannarino,Monfils,Mannarino,Monfils,2,2,2.04,1.79,,
Antalya,Dzumhur,Mannarino,Dzumhur,Mannarino,1,1,2.31,1.62,,
Eastbourne,Murray,Wawrinka,Donaldson,Fritz,5,5,2.07,1.76,,
Eastbourne,Kukushkin,De,Istomin,Seppi,5,5,2.3,1.62,,
Eastbourne,Ferrer,Berrettini,Millman,Muller,5,5,2.72,1.46,,
Eastbourne,Donaldson,Fritz,Clarke,Harrison,5,5,4.16,1.23,,
Eastbourne,Zverev,Jarry,Ferrer,Berrettini,5,5,2.01,1.8,,
Eastbourne,Johnson,Medvedev,Murray,Wawrinka,5,5,1.51,2.58,,
Eastbourne,Mayer,Simon,Kukushkin,De,5,5,3.76,1.27,,
Eastbourne,Millman,Muller,Mayer,Simon,5,5,2.1,1.74,,
Eastbourne,Istomin,Seppi,Lacko,Quiroz,5,5,1.34,3.27,,
Eastbourne,Norrie,Brands,Johnson,Medvedev,5,5,1.97,1.84,,
Eastbourne,Clarke,Harrison,Zverev,Jarry,5,5,1.37,3.12,,
Eastbourne,Lacko,Quiroz,Norrie,Brands,5,5,1.93,1.88,,
Eastbourne,Edmund,Murray,Cecchinato,Istomin,4,4,3.68,1.28,,
Eastbourne,Kukushkin,Ferrer,Shapovalov,Donaldson,4,4,1.51,2.62,,
Eastbourne,Shapovalov,Donaldson,Lacko,Schwartzman,4,4,1.79,2.03,,
Eastbourne,Zverev,Johnson,Zverev,Johnson,4,4,2.25,1.64,,
Eastbourne,Millman,Mayer,Norrie,Clarke,4,4,1.38,3.05,,
Eastbourne,Cecchinato,Istomin,Millman,Mayer,4,4,1.86,1.94,,
Eastbourne,Norrie,Clarke,Kukushkin,Ferrer,4,4,1.79,2.03,,
Eastbourne,Lacko,Schwartzman,Edmund,Murray,4,4,2.5,1.53,,
Eastbourne,Kukushkin,Edmund,Lacko,Norrie,3,3,1.83,1.98,,
Eastbourne,Zverev,Shapovalov,Cecchinato,Millman,3,3,2.73,1.46,,
Eastbourne,Cecchinato,Millman,Zverev,Shapovalov,3,3,2.2,1.68,,
Eastbourne,Lacko,Norrie,Kukushkin,Edmund,3,3,3.72,1.28,,
Eastbourne,Zverev,Kukushkin,Lacko,Cecchinato,2,2,1.88,1.94,,
Eastbourne,Lacko,Cecchinato,Zverev,Kukushkin,2,2,1.53,2.51,,
Eastbourne,Zverev,Lacko,Zverev,Lacko,1,1,1.53,2.53,,
Wimbledon,Federer,Lajovic,Struff,Mayer,7,7,2.58,1.51,,
Wimbledon,Lacko,Bonzi,Cilic,Nishioka,7,7,1.02,14.87,,
Wimbledon,Karlovic,Youzhny,Jarry,Krajinovic,7,7,1.5,2.61,,
Wimbledon,Lennard,Mayer,Kohlschreiber,Donskoy,7,7,1.18,4.91,,
Wimbledon,Mannarino,Garin,Pouille,Kudla,7,7,1.63,2.28,,
Wimbledon,Harrison,Carballes,Querrey,Thompson,7,7,1.14,5.86,,
Wimbledon,Garcia,Elias,Muller,Mmoh,7,7,1.28,3.7,,
Wimbledon,Medvedev,Coric,Novak,Polansky,7,7,1.54,2.48,,
Wimbledon,Querrey,Thompson,Stakhovsky,Sousa,7,7,1.69,2.17,,
Wimbledon,Stakhovsky,Sousa,Federer,Lajovic,7,7,1.02,17.56,,
Wimbledon,Lorenzi,Djere,Pella,Kubler,7,7,1.62,2.31,,
Wimbledon,Monfils,Gasquet,Mcdonald,Berankis,7,7,1.55,2.47,,
Wimbledon,Kohlschreiber,Donskoy,Karlovic,Youzhny,7,7,1.81,2.01,,
Wimbledon,Muller,Mmoh,Garcia-Lopez,Elias,7,7,1.09,7.65,,
Wimbledon,Seppi,Patrick,Medvedev,Coric,7,7,4.22,1.23,,
Wimbledon,Anderson,Gombos,Raonic,Broady,7,7,1.07,8.39,,
Wimbledon,Cilic,Nishioka,Isner,Maden,7,7,1.12,6.46,,
Wimbledon,Pella,Kubler,Fabbiano,Bhambri,7,7,1.49,2.63,,
Wimbledon,McDonald,Berankis,Seppi,Smith,7,7,1.47,2.68,,
Wimbledon,Jarry,Krajinovic,Millman,Travaglia,7,7,1.47,2.7,,
Wimbledon,Pouille,Kudla,Wawrinka,Dimitrov,7,7,4.29,1.22,,
Wimbledon,Novak,Polansky,Tsitsipas,Barrere,7,7,1.21,4.38,,
Wimbledon,Millman,Travaglia,Monfils,Gasquet,7,7,2.57,1.51,,
Wimbledon,Raonic,Broady,Anderson,Gombos,7,7,1.07,9.03,,
Wimbledon,Isner,Maden,Donaldson,Jaziri,7,7,1.5,2.58,,
Wimbledon,Bemelmans,Johnson,Bemelmans,Johnson,7,7,2.85,1.43,,
Wimbledon,Bedene,Norrie,Lorenzi,Djere,7,7,1.78,2.06,,
Wimbledon,Albot,Carreno,Mannarino,Garin,7,7,1.25,4.06,,
Wimbledon,Tsitsipas,Barrere,Harrison,Carballes,7,7,1.13,6.15,,
Wimbledon,Donaldson,Jaziri,Bedene,Norrie,7,7,1.49,2.63,,
Wimbledon,Fabbiano,Bhambri,Lacko,Bonzi,7,7,1.23,4.19,,
Wimbledon,Wawrinka,Dimitrov,Gulbis,Clarke,7,7,1.19,4.76,,
Wimbledon,Baghdatis,Thiem,Tomic,Hurkacz,7,7,1.33,3.31,,
Wimbledon,Khachanov,Ferrer,Del,Gojowczyk,7,7,1.11,6.58,,
Wimbledon,Benneteau,Fucsovics,Dzumhur,Marterer,7,7,1.68,2.19,,
Wimbledon,Tiafoe,Verdasco,Nishikori,Harrison,7,7,1.08,8.21,,
Wimbledon,Edmund,Bolt,Lopez,Delbonis,7,7,1.1,6.84,,
Wimbledon,Klahn,Sugita,Vesely,Mayer,7,7,1.45,2.77,,
Wimbledon,Zeballos,Andreozzi,Albot,Carreno,7,7,3,1.39,,
Wimbledon,Djokovic,Sandgren,Edmund,Bolt,7,7,1.17,5.01,,
Wimbledon,Kyrgios,Istomin,Kyrgios,Istomin,7,7,1.13,6.19,,
Wimbledon,Haase,Copil,Klahn,Sugita,7,7,3.28,1.34,,
Wimbledon,Tomic,Hurkacz,Schwartzman,Basic,7,7,1.43,2.82,,
Wimbledon,Nishikori,Harrison,Fritz,Sonego,7,7,1.26,3.92,,
Wimbledon,Dzumhur,Marterer,Haase,Copil,7,7,1.54,2.49,,
Wimbledon,Gulbis,Clarke,Zverev,Duckworth,7,7,1.03,12.43,,
Wimbledon,Fritz,Sonego,Tiafoe,Verdasco,7,7,2.16,1.7,,
Wimbledon,Zverev,Duckworth,Bolelli,Cuevas,7,7,1.62,2.31,,
Wimbledon,Martin,Gojowczyk,Robert,Ramos-Vinolas,7,7,2.42,1.57,,
Wimbledon,Lopez,Delbonis,De,Cecchinato,7,7,1.44,2.78,,
Wimbledon,Paire,Jung,Nadal,Sela,7,7,1.02,15.11,,
Wimbledon,Shapovalov,Chardy,Fognini,Daniel,7,7,1.29,3.59,,
Wimbledon,Berrettini,Sock,Khachanov,Ferrer,7,7,1.24,4.14,,
Wimbledon,Simon,Basilashvili,Ebden,Goffin,7,7,2.76,1.45,,
Wimbledon,Robert,Ramos,Kukushkin,Pospisil,7,7,1.62,2.3,,
Wimbledon,Ebden,Goffin,Baghdatis,Thiem,7,7,6.04,1.13,,
Wimbledon,Schwartzman,Basic,Berrettini,Sock,7,7,2.18,1.69,,
Wimbledon,Vesely,Mayer,Herbert,Zverev,7,7,2.64,1.49,,
Wimbledon,Bolelli,Cuevas,Zeballos,Andreozzi,7,7,1.73,2.13,,
Wimbledon,Fognini,Daniel,Simon,Basilashvili,7,7,1.34,3.3,,
Wimbledon,De,Cecchinato,Benneteau,Fucsovics,7,7,1.61,2.34,,
Wimbledon,Hugues,Zverev,Paire,Jung,7,7,1.43,2.86,,
Wimbledon,Kukushkin,Pospisil,Djokovic,Sandgren,7,7,1.03,14.2,,
Wimbledon,Nadal,Sela,Shapovalov,Chardy,7,7,2.13,1.72,,
Wimbledon,Federer,Lacko,Raonic,Millman,6,6,1.11,6.72,,
Wimbledon,Lennard,Karlovic,Novak,Pouille,6,6,3.78,1.27,,
Wimbledon,Mannarino,Harrison,Monfils,Lorenzi,6,6,1.06,9.42,,
Wimbledon,Medvedev,Garcia,Medvedev,Garcia-Lopez,6,6,1.36,3.14,,
Wimbledon,Querrey,Stakhovsky,Querrey,Stakhovsky,6,6,1.18,4.94,,
Wimbledon,Monfils,Lorenzi,Albot,Bedene,6,6,3.1,1.38,,
Wimbledon,Kohlschreiber,Muller,Mcdonald,Jarry,6,6,1.66,2.24,,
Wimbledon,Anderson,Seppi,Mannarino,Harrison,6,6,1.45,2.77,,
Wimbledon,Pella,Cilic,Struff,Karlovic,6,6,2.3,1.62,,
Wimbledon,McDonald,Jarry,Federer,Lacko,6,6,1.02,17.49,,
Wimbledon,Novak,Pouille,Tiafoe,Benneteau,6,6,1.97,1.85,,
Wimbledon,Raonic,Millman,Simon,Berrettini,6,6,1.4,2.97,,
Wimbledon,Isner,Bemelmans,De,Herbert,6,6,1.82,2.01,,
Wimbledon,Albot,Bedene,Kohlschreiber,Muller,6,6,1.43,2.83,,
Wimbledon,Tsitsipas,Donaldson,Pella,Cilic,6,6,14.07,1.03,,
Wimbledon,Fabbiano,Wawrinka,Nadal,Kukushkin,6,6,1.06,9.55,,
Wimbledon,Khachanov,Baghdatis,Anderson,Seppi,6,6,1.26,3.91,,
Wimbledon,Tiafoe,Benneteau,Tsitsipas,Donaldson,6,6,1.63,2.29,,
Wimbledon,Edmund,Klahn,Fabbiano,Wawrinka,6,6,3.49,1.31,,
Wimbledon,Djokovic,Zeballos,Isner,Bemelmans,6,6,1.24,4.09,,
Wimbledon,Kyrgios,Haase,Kyrgios,Haase,6,6,1.16,5.32,,
Wimbledon,Nishikori,Tomic,Djokovic,Zeballos,6,6,1.01,18.53,,
Wimbledon,Gulbis,Dzumhur,Khachanov,Baghdatis,6,6,1.26,3.89,,
Wimbledon,Zverev,Fritz,Ebden,Robert,6,6,1.15,5.48,,
Wimbledon,Martin,Lopez,Vesely,Schwartzman,6,6,1.86,1.95,,
Wimbledon,Paire,Shapovalov,Gulbis,Dzumhur,6,6,3.02,1.39,,
Wimbledon,Simon,Berrettini,Paire,Shapovalov,6,6,3.08,1.38,,
Wimbledon,Ebden,Robert,Nishikori,Tomic,6,6,1.47,2.72,,
Wimbledon,Vesely,Schwartzman,Del,Lopez,6,6,1.33,3.36,,
Wimbledon,Fognini,Bolelli,Edmund,Klahn,6,6,1.14,5.81,,
Wimbledon,De,Hugues,Fognini,Bolelli,6,6,1.54,2.49,,
Wimbledon,Nadal,Kukushkin,Zverev,Fritz,6,6,1.12,6.26,,
Wimbledon,Federer,Lennard,Anderson,Kohlschreiber,5,5,1.36,3.18,,
Wimbledon,Mannarino,Medvedev,Monfils,Querrey,5,5,2.81,1.44,,
Wimbledon,Monfils,Querrey,Mannarino,Medvedev,5,5,2.02,1.8,,
Wimbledon,Anderson,Kohlschreiber,Tsitsipas,Fabbiano,5,5,1.39,3.02,,
Wimbledon,McDonald,Pella,Isner,Albot,5,5,1.15,5.54,,
Wimbledon,Raonic,Novak,Federer,Struff,5,5,1.02,16.2,,
Wimbledon,Isner,Albot,Mcdonald,Pella,5,5,2.23,1.67,,
Wimbledon,Tsitsipas,Fabbiano,Del,Paire,5,5,1.11,6.83,,
Wimbledon,Khachanov,Tiafoe,Simon,Ebden,5,5,2.26,1.65,,
Wimbledon,Djokovic,Edmund,Raonic,Novak,5,5,1.07,8.54,,
Wimbledon,Nishikori,Kyrgios,Nadal,De,5,5,1.08,7.88,,
Wimbledon,Gulbis,Zverev,Vesely,Fognini,5,5,2.5,1.54,,
Wimbledon,Martin,Paire,Gulbis,Zverev,5,5,5.24,1.16,,
Wimbledon,Simon,Ebden,Khachanov,Tiafoe,5,5,1.6,2.35,,
Wimbledon,Vesely,Fognini,Djokovic,Edmund,5,5,1.25,3.98,,
Wimbledon,Nadal,De,Nishikori,Kyrgios,5,5,2.96,1.41,,
Wimbledon,Federer,Mannarino,Federer,Mannarino,4,4,1.02,16.15,,
Wimbledon,Anderson,Monfils,Raonic,Mcdonald,4,4,1.1,7.48,,
Wimbledon,Raonic,McDonald,Nishikori,Gulbis,4,4,1.27,3.83,,
Wimbledon,Isner,Tsitsipas,Isner,Tsitsipas,4,4,1.5,2.65,,
Wimbledon,Djokovic,Khachanov,Anderson,Monfils,4,4,1.62,2.33,,
Wimbledon,Nishikori,Gulbis,Nadal,Vesely,4,4,1.07,9.05,,
Wimbledon,Martin,Simon,Djokovic,Khachanov,4,4,1.12,6.43,,
Wimbledon,Nadal,Vesely,Del,Simon,4,4,1.12,6.58,,
Wimbledon,Anderson,Federer,Djokovic,Nishikori,3,3,1.14,6.11,,
Wimbledon,Isner,Raonic,Anderson,Federer,3,3,9.1,1.07,,
Wimbledon,Djokovic,Nishikori,Nadal,Del,3,3,1.37,3.18,,
Wimbledon,Nadal,Martin,Isner,Raonic,3,3,2.27,1.66,,
Wimbledon,Anderson,Isner,Anderson,Isner,2,2,2.01,1.84,,
Wimbledon,Djokovic,Nadal,Djokovic,Nadal,2,2,1.97,1.87,,
Wimbledon,Djokovic,Anderson,Djokovic,Anderson,1,1,1.19,4.95,,
Bastad,Monteiro,Ymer,Berrettini,Mayer,5,5,2.18,1.68,,
Bastad,Sousa,Albot,Ruud,Munar,5,5,2.12,1.72,,
Bastad,Verdasco,Sonego,Sousa,Albot,5,5,1.79,2.02,,
Bastad,Ymer,Istomin,Laaksonen,Londero,5,5,NA,NA,,
Bastad,Delbonis,Zeballos,Verdasco,Sonego,5,5,1.37,3.1,,
Bastad,Millman,Andreozzi,Delbonis,Zeballos,5,5,1.48,2.63,,
Bastad,Ferrer,Kolar,Ymer,Istomin,5,5,1.79,2.01,,
Bastad,Ruud,Munar,Bolelli,Carballes,5,5,1.49,2.62,,
Bastad,Melzer,Moutet,Monteiro,Ymer,5,5,2.22,1.66,,
Bastad,Berrettini,Mayer,Millman,Andreozzi,5,5,1.68,2.16,,
Bastad,Laaksonen,Ignacio,Melzer,Moutet,5,5,2.01,1.8,,
Bastad,Bolelli,Carballes,Ferrer,Kolar,5,5,1.36,3.17,,
Bastad,Carreno,Monteiro,Laaksonen,Berrettini,4,4,3.23,1.34,,
Bastad,Verdasco,Sousa,Bolelli,Schwartzman,4,4,3.4,1.32,,
Bastad,Fognini,Ymer,Verdasco,Sousa,4,4,1.32,3.42,,
Bastad,Delbonis,Millman,Carreno,Monteiro,4,4,1.4,2.94,,
Bastad,Ruud,Ferrer,Delbonis,Millman,4,4,1.86,1.93,,
Bastad,Gasquet,Melzer,Fognini,Ymer,4,4,1.2,4.48,,
Bastad,Laaksonen,Berrettini,Ruud,Ferrer,4,4,2.33,1.6,,
Bastad,Bolelli,Schwartzman,Gasquet,Melzer,4,4,1.24,4.05,,
Bastad,Verdasco,Carreno,Verdasco,Carreno,3,3,2.01,1.8,,
Bastad,Fognini,Delbonis,Fognini,Delbonis,3,3,1.78,2.06,,
Bastad,Gasquet,Ruud,Gasquet,Ruud,3,3,1.49,2.64,,
Bastad,Laaksonen,Bolelli,Laaksonen,Bolelli,3,3,3.19,1.36,,
