AS_home_advan,AS_tournie_level,AS_left_hand_advan,AS_age,AS_fatigue,AS_rank_points,AS_serve.returnpt,AS_return.servept,AS_serve.returng,AS_return.serveg,AS_serve.returnpt_os,AS_return.servept_os,AS_serve.returng_os,AS_return.serveg_os,AS_serve.returnpt_hth,AS_return.servept_hth,AS_serve.returng_hth,AS_return.serveg_hth,AS_serve.returnpt_hth_os,AS_return.servept_hth_os,AS_serve.returng_hth_os,AS_return.serveg_hth_os,AS_serve.returnpt_co,AS_return.servept_co,AS_serve.returng_co,AS_return.serveg_co,AS_serve.returnpt_co_os,AS_return.servept_co_os,AS_serve.returng_co_os,AS_return.serveg_co_os,AS_matchw,AS_matchw_os,AS_hth_matchw,AS_hth_matchw_os,AS_matchw_co,AS_matchw_co_os,AS_tbw,AS_rank,V41.1,V42,V43,AS_win_lose_binary
0,1,0,8.10130048,-92,729,0.654615071,0.394499946,0.838545049,0.269388134,0.647038943,0.389921721,0.81362117,0.256158279,0.705882353,0.555555556,1,0.7,0,0,0,0,0.667686442,0.393108257,0.855468796,0.249367153,0.661428176,0.404552984,0.834556682,0.271813916,0.62823726,0.571428571,1,0,0.7,0.684210526,0.52238806,53,1,0,0,1
0,1,0,4.82409309,130,-1405,0.643979714,0.325572206,0.795061808,0.169125561,0.638233681,0.323500646,0.784729702,0.168289414,0,0,0,0,0,0,0,0,0.650542282,0.309654317,0.80339136,0.120807882,0.649782733,0.296029209,0.823327187,0.102158089,0.376221001,0.364451083,0,0,0.27309237,0.185185186,0.327564895,-88,1,0,0,0
0,1,0,12.82409309,-102,1894,0.626227021,0.38521323,0.811162317,0.254752937,0.623762411,0.378636205,0.809680273,0.238869565,0,0,0,0,0,0,0,0,0.663608493,0.388417666,0.842696629,0.275862069,0.674373796,0.448648649,0.857142857,0.4,0.544715447,0.537815126,0,0,1,1,0.506329114,193,1,0,0,1
-1,1,0,-2.0971937,133,-1638,0.626540297,0.340212898,0.776275861,0.189903992,0.616755897,0.344808645,0.756669918,0.194015193,0.650943396,0.262135922,0.789473684,0.052631579,0.650943396,0.262135922,0.789473684,0.052631579,0.644220156,0.35266133,0.801010678,0.216842568,0.648069907,0.338407822,0.798198486,0.18730581,0.34940601,0.3125,0,0,0.444444444,0.333333334,0.493286631,-79,1,0,0,0
0,1,1,-6.90212184,146,-354,0.622859267,0.353444139,0.73559374,0.180991208,0.621839331,0.356574514,0.734623001,0.191829415,0,0,0,0,0,0,0,0,0.645850313,0.357148733,0.773354379,0.170242695,0.640594268,0.3593918,0.76522968,0.170886451,0.470588235,0.455230125,0,0,0.5,0.523809523,0.513513513,-16,1,0,0,1
1,1,0,-0.22450376,-93,1790,0.61273104,0.357270221,0.727685593,0.199412458,0.613234363,0.357823085,0.728321237,0.202275798,0,0,0,0,0,0,0,0,0.63161059,0.374124411,0.775271534,0.193448062,0.63716027,0.349447546,0.771118538,0.157446809,0.527559055,0.532163743,0,0,0.625,0.6,0.651428572,96,1,0,0,1
0,1,0,-1.96303901,84,-1225,0.585342531,0.361792478,0.684002837,0.222253703,0.58550807,0.354759158,0.685300262,0.203432505,0.488888889,0.403225806,0.5,0.2,0.488888889,0.403225806,0.5,0.2,0.581117853,0.352537735,0.677836264,0.200103691,0.570200002,0.353963414,0.666761128,0.1916475,0.365857442,0.365853659,0,0,0.317227916,0.364705883,0.49132948,-35,1,0,0,1
0,1,0,7.70157427,-113,1538,0.65064825,0.375436398,0.765824761,0.20569233,0.641936123,0.374816397,0.742588395,0.209789836,0,0,0,0,0,0,0,0,0.680936657,0.410555341,0.835260931,0.279225271,0.671541743,0.506555423,0.818181818,0.470588235,0.736842105,0.670807454,0,0,0.75,1,1,382,1,0,0,1
0,1,0,-1.68925394,-107,2510,0.641976572,0.3966921,0.788443343,0.288960412,0.642827111,0.39174208,0.79376919,0.275093133,0.617460317,0.384842699,0.79638009,0.260504202,0.6,0.393617021,0.769230769,0.285714286,0.657673711,0.392630503,0.806421068,0.276998502,0.648960873,0.392089013,0.79710244,0.269701067,0.604395605,0.616174583,1,1,0.629762761,0.652061856,0.512315271,71,1,0,0,0
1,1,-1,-15.05270363,102,-382,0.656190066,0.350335194,0.827048382,0.208179821,0.668698733,0.352721048,0.85217596,0.211624217,0.941176471,0.48,1,0.5,0.941176471,0.48,1,0.5,0.661388086,0.350851015,0.832472642,0.221082135,0.664276498,0.358991352,0.827413204,0.235210228,0.465725806,0.52,1,1,0.430107527,0.488372093,0.439038351,-17,1,0,0,1
0,1,0,8.47912388,139,-1037,0.608951545,0.372248003,0.72557015,0.228130514,0.602050065,0.378116683,0.712856034,0.240406384,0,0,0,0,0,0,0,0,0.606403923,0.352393467,0.743247295,0.179257988,0.642856972,0.380854678,0.817027864,0.249222479,0.471428571,0.443298969,0,0,0.324324324,0.5,0.360655737,-53,1,0,0,0
1,1,0,-9.7412731,109,-1936,0.592211232,0.325346099,0.690659499,0.165105726,0.594840603,0.322348312,0.697719326,0.165811611,0,0,0,0,0,0,0,0,0.612393279,0.329702366,0.724904859,0.163603055,0.582917241,0.322263888,0.653335918,0.153529365,0.312977099,0.330578512,0,0,0.272727273,0.25,0,-161,1,0,0,1
-1,1,1,-8.20533881,109,-1335,0.684133217,0.322078839,0.879745281,0.175798936,0.677023995,0.314796739,0.867847578,0.153800641,0,0,0,0,0,0,0,0,0.650918408,0.300021182,0.820364623,0.129144507,0.624045243,0.314003833,0.787450712,0.12068935,0.474559295,0.445692884,0,0,0.306722689,0.266666667,0.430656934,-47,1,0,0,0
0,1,-1,0.87063655,123,-911,0.654972796,0.342498639,0.833750708,0.198232382,0.647058071,0.349294018,0.834284278,0.209029216,0.649632712,0.305776599,0.784558824,0.099821747,0.555555556,0.333333333,0.6,0.181818182,0.67358867,0.319698701,0.875501622,0.139684563,0.654269902,0.33218308,0.870055609,0.153541051,0.421276596,0.469350412,0,0,0.40776699,0.333333333,0.519230769,-74,1,0,0,1
0,1,0,-7.3264887,-101,706,0.656649107,0.377303979,0.846006725,0.24505405,0.659440105,0.374780502,0.841799452,0.239175512,0,0,0,0,0,0,0,0,0.637708745,0.377037932,0.807276843,0.240601906,0.626801437,0.365985845,0.784121894,0.209835313,0.652416357,0.606382979,0,0,0.558823529,0.526315789,0.471698113,43,1,0,0,0
0,1,0,2.46680356,-95,4230,0.68940735,0.374827999,0.877766588,0.237348375,0.686287402,0.368763349,0.881152407,0.225968249,0.818181818,0.456521739,1,0.375,0.818181818,0.456521739,1,0.375,0.697927145,0.387932154,0.896192969,0.246692477,0.691210807,0.38198294,0.897243465,0.230896375,0.637362637,0.613079019,1,1,0.735177865,0.684210526,0.531287366,78,1,0,0,1
0,1,0,1.19917864,0,55,0.655639998,0.342610481,0.83902262,0.170056886,0.632127253,0.274573022,0.80457166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,25,1,0,0,0
-1,1,0,8.13141684,0,-124,0.650221684,0.366342801,0.846480776,0.205092704,0.628792219,0.347498974,0.802677036,0.179930761,0,0,0,0,0,0,0,0,0.638311385,0.401492339,0.835941094,0.224996411,0.555594844,0.454064189,0.74566474,0.329949239,0.558080808,0.339207048,0,0,0.6,0,0.487179487,-11,1,0,0,1
-1,1,0,9.39356605,0,-573,0.634930967,0.328729464,0.800386347,0.162336846,0.614750963,0.294326692,0.785482017,0.08893563,0,0,0,0,0,0,0,0,0.630519707,0.339790073,0.793965397,0.198836106,0.582688715,0.272170377,0.696912638,0.057856674,0.378775939,0.171122995,0,0,0.422535212,0,0.472,-98,1,0,0,0
0,1,0,12.98015058,0,341,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,94,1,0,0,1
1,1,0,-5.42915811,0,196,0.632081404,0.361433254,0.781953938,0.196028021,0.646548972,0.373326215,0.814393588,0.206313063,0,0,0,0,0,0,0,0,0.645904552,0.368545234,0.831980269,0.202576358,0.702469917,0.291316527,1,0.058823529,0.453590193,0.52,0,0,0.5,0,0.346153846,24,1,0,0,1
0,1,0,2.80903491,0,4,0.640829977,0.362132891,0.82327264,0.218210311,0.634505156,0.359528912,0.80879811,0.224172511,0,0,0,0,0,0,0,0,0.649893199,0.361324053,0.876457961,0.164516258,0.649788319,0.369348236,0.890591812,0.184154991,0.47857794,0.457038391,0,0,0.749999999,0.666666667,0.479166667,1,1,0,0,0
0,1,0,-2.74606434,0,-16,0.622651763,0.392904883,0.790214868,0.261152008,0.621188924,0.392908189,0.787577565,0.251775147,0.62295082,0.472727273,0.8,0.444444444,0.62295082,0.472727273,0.8,0.444444444,0.617841832,0.388780125,0.800767931,0.24828363,0.604543398,0.396738695,0.8134688,0.260213365,0.664206643,0.639824305,1,1,0.6,0.333333333,0.651162791,-3,1,0,0,1
0,1,0,-2.49965776,0,-190,0.641437944,0.337996228,0.778388017,0.160108852,0.640385837,0.346410121,0.77142574,0.176742121,0,0,0,0,0,0,0,0,0.680561765,0.321784952,0.861737596,0.148780946,0.667852274,0.346339499,0.840441461,0.186529584,0.372759857,0.40087146,0,0,0.363636363,0.444444445,0.446153846,-18,1,0,0,0
0,1,0,-0.80766598,0,-402,0.620618537,0.336246101,0.759719053,0.156532411,0.630730965,0.348397532,0.774296966,0.185091895,0,0,0,0,0,0,0,0,0.62904676,0.364076771,0.785480761,0.207182475,0.665017157,0.35028583,0.843711191,0.190996569,0.364875702,0.445086705,0,0,0.5,0.75,0.421052632,-40,1,0,0,1
0,1,1,5.17453799,0,273,0.653923934,0.330751194,0.81417591,0.162962916,0.65147041,0.325006514,0.812557359,0.152293999,0.625,0.32183908,0.785714286,0.142857143,0,0,0,0,0.649509132,0.337007074,0.799769817,0.143296759,0.689773798,0.336176336,0.845908041,0.154015787,0.506616257,0.508994709,1,0,0.593406594,0.75,0.609218437,42,1,0,0,0
0,1,0,-0.60780287,0,-53,0.628054172,0.361685262,0.778788059,0.1950023,0.628380599,0.367748353,0.779822291,0.219492382,0,0,0,0,0,0,0,0,0.589238745,0.36482798,0.726277604,0.165891934,0.622377623,0.445098616,0.878048781,0.362416107,0.525164113,0.652173913,0,0,0.333333334,1,0.505617978,-10,1,0,0,0
1,1,1,-2.19028063,0,-574,0.630685959,0.345097534,0.785658303,0.192447622,0.630644341,0.348499735,0.785092524,0.195350253,0.640625,0.418918919,0.85,0.25,0,0,0,0,0.65306934,0.355701474,0.823326745,0.20645103,0.711911915,0.359522185,0.932265176,0.23199293,0.466216217,0.481481481,1,0,0.666666667,1,0.559370529,-65,1,0,0,0
0,1,0,-0.98015058,0,-157,0.643287552,0.374278425,0.791672065,0.253566615,0.642031742,0.371441775,0.789143714,0.250978762,0.544117647,0.371428571,0.6,0.272727273,0.544117647,0.371428571,0.6,0.272727273,0.688997942,0.431858024,1,0.347368421,0.688997942,0.431858024,1,0.347368421,0.417910448,0.396907216,0,0,1,1,0.333333333,-32,1,0,0,1
0,1,0,0.08487338,0,-372,0.621633986,0.362904538,0.753659697,0.22988868,0.623084273,0.370678395,0.760148175,0.246562039,0,0,0,0,0,0,0,0,0.663685791,0.349229485,0.85666385,0.188212609,0.656606922,0.362987609,0.841237456,0.200364181,0.437203792,0.452054795,0,0,0.363636363,0.428571429,0.454545455,-46,1,0,0,1
0,1,-1,-1.71115674,0,143,0.632604545,0.369840602,0.786142535,0.233838499,0.631418763,0.364880597,0.778471898,0.214772944,0.697484964,0.349488469,0.9,0.14,0.697484964,0.349488469,0.9,0.14,0.626012586,0.371274163,0.772657835,0.22563801,0.646179372,0.368587017,0.806253588,0.199637847,0.497530864,0.483333333,0.5,0.5,0.46969697,0.5,0.626822158,8,1,0,0,1
0,1,1,0.13415469,0,-275,0.645970534,0.321978602,0.819586327,0.104716904,0.699237134,0.340031153,0.858593363,0.135557494,0,0,0,0,0,0,0,0,0.689722042,0.315873523,0.867469879,0.214285714,0,0,0,0,0.183673469,0,0,0,0.5,0,0.761904762,-40,1,0,0,0
0,1,0,-8.37508556,0,-823,0.623676963,0.368560737,0.78037999,0.246818497,0.630044098,0.378577215,0.778842005,0.272808817,0,0,0,0,0,0,0,0,0.594301511,0.371249857,0.726938963,0.168979085,0.632183908,0.419642857,0.85106383,0.290909091,0.246458924,0.303030303,0,0,0,0,0,-351,1,0,0,1
0,1,1,-3.34839152,0,-129,0.612952625,0.334494849,0.736574989,0.145257846,0.624591485,0.331882981,0.751997517,0.145939413,0,0,0,0,0,0,0,0,0.669825657,0.338330108,0.864724246,0.126803856,0.619284744,0.338601615,0.733333334,0.164556962,0.365079365,0.454545455,0,0,0.666666667,0.5,0.48,-13,1,0,0,1
1,1,0,-3.10472279,0,265,0.641634747,0.354948129,0.789031058,0.205698191,0.645729732,0.362788724,0.796428333,0.225550194,0,0,0,0,0,0,0,0,0.649209165,0.347308998,0.811355185,0.17944746,0.637859808,0.346281002,0.784604421,0.178491516,0.533417225,0.580524345,0,0,0.477272728,0.444444444,0.483870967,27,1,0,0,0
1,1,0,-11.31279946,0,368,0.629854783,0.359309213,0.762528848,0.215468922,0.627295168,0.365507171,0.755754818,0.224282794,0,0,0,0,0,0,0,0,0.639180754,0.350441079,0.77447118,0.203222873,0.65357349,0.360544847,0.790728063,0.223566524,0.453001133,0.453553719,0,0,0.51369863,0.571428572,0.481481481,33,1,0,0,1
0,1,-1,7.89322382,0,-276,0.620559833,0.363863155,0.767796968,0.216884598,0.626856714,0.370257559,0.787740771,0.231627637,0.585585586,0.493975904,0.785714286,0.538461538,0.585585586,0.493975904,0.785714286,0.538461538,0.640391311,0.346076447,0.796579931,0.184420578,0.635342499,0.341666939,0.810935027,0.185067393,0.492424242,0.514234875,1,1,0.402061855,0.111111111,0.601156069,-41,1,0,0,1
0,1,0,7.12662559,-53,6860,0.660977599,0.371277279,0.795718574,0.244484575,0.661032441,0.373365828,0.794869787,0.250494046,0.708070564,0.381847862,0.898179945,0.21518759,0.708070564,0.381847862,0.898179945,0.21518759,0.651275679,0.367993875,0.76668502,0.234022339,0.655106605,0.365303795,0.778203795,0.225644163,0.552486188,0.554455445,0.75,0.75,0.540971168,0.561576355,0.506607929,7,1,0,0,0
0,1,0,-2.2587269,-131,-1930,0.655786868,0.343168451,0.791884365,0.176354857,0.655782918,0.34609776,0.790098103,0.183021163,0.720588235,0.394736842,0.909090909,0.2,0.720588235,0.394736842,0.909090909,0.2,0.639476575,0.336075776,0.770531831,0.166429589,0.635865123,0.343830955,0.757878723,0.187242679,0.497042641,0.482593631,1,1,0.459290188,0.463855422,0.4669443,-30,1,0,0,0
0,1,0,14.77891854,-88,8493,0.645924263,0.390667885,0.761453603,0.265189451,0.64430838,0.398554891,0.75628689,0.27752922,0,0,0,0,0,0,0,0,0.649768908,0.397022568,0.765408776,0.274384938,0.642623656,0.398690491,0.769431621,0.291159533,0.608935864,0.619672131,0,0,0.701897019,0.666666666,0.547263681,25,1,0,0,1
0,1,0,10.49418207,22,2054,0.656177619,0.346400995,0.792872474,0.168365294,0.649091618,0.352404239,0.775397448,0.178904086,0.801659532,0.401829461,1,0.294230769,0.801659532,0.401829461,1,0.294230769,0.655287347,0.347062649,0.79982701,0.16481877,0.659105286,0.343984471,0.797678714,0.165929109,0.538236288,0.541655432,1,1,0.544802867,0.505263157,0.530976549,40,1,0,0,0
0,1,0,4.93908282,-38,-1910,0.638201328,0.354780998,0.778705212,0.219922378,0.636930971,0.343967707,0.775826499,0.198420829,0.707210243,0.424425287,1,0.372222222,0,0,0,0,0.639735592,0.329187498,0.776100179,0.167824717,0.644597216,0.314232633,0.788078429,0.153925163,0.455621302,0.423260248,1,0,0.410126582,0.41958042,0.429541596,-29,1,0,0,0
0,1,0,5.51403148,-230,9480,0.670839211,0.385636852,0.819737278,0.266324367,0.675640006,0.388824134,0.820677979,0.273563066,0.707317073,0.56,0.875,0.714285714,0,0,0,0,0.702346655,0.380022963,0.88531128,0.245736785,0.693628016,0.388639957,0.851377157,0.267778692,0.671569904,0.684501845,1,0,0.810074319,0.804878049,0.606060606,99,1,0,0,1
0,1,0,10.37919233,-46,-257,0.621276671,0.363249194,0.742313685,0.204205461,0.614469248,0.365186311,0.731009463,0.198079468,0,0,0,0,0,0,0,0,0.635726424,0.373364167,0.761473898,0.206576007,0.618556317,0.406615955,0.747887628,0.26634155,0.481434059,0.426195426,0,0,0.578125,0.545454546,0.445408532,-8,1,0,0,0
-1,1,0,0.95277207,-146,312,0.650122169,0.3638611,0.809509964,0.222516344,0.640902302,0.369273638,0.795862423,0.236914068,0.746031746,0.5,0.923076923,0.583333333,0,0,0,0,0.651204515,0.369287548,0.823842654,0.230222817,0.640319678,0.381239024,0.803305671,0.264948011,0.517857143,0.489795919,1,0,0.571428571,0.545454545,0.533333333,25,1,0,0,1
0,1,0,-5.14989733,18,-765,0.648168834,0.3605422,0.822952826,0.240711713,0.645908752,0.350154612,0.816018616,0.216424567,0.576473577,0.273188947,0.75,0.138528139,0.576473577,0.273188947,0.75,0.138528139,0.664353735,0.358663056,0.844590358,0.239776673,0.653849233,0.344358981,0.805939386,0.203909806,0.507394933,0.493049877,0,0,0.513739546,0.482758621,0.52071006,-5,1,0,0,0
1,1,-1,-6.04517454,25,755,0.67157576,0.345478912,0.838918387,0.192487123,0.675795186,0.353109024,0.855013503,0.205118091,0.741758241,0.457865169,0.944444444,0.403846154,0.769230769,0.415730337,1,0.307692308,0.672570243,0.349358859,0.83780932,0.20273214,0.679243784,0.367240097,0.82786629,0.252036692,0.508928571,0.533213645,1,1,0.55,0.580645161,0.451016636,11,1,0,0,1
0,1,0,-10.55441478,-28,-8557,0.613033379,0.340661725,0.744960614,0.202575062,0.618057109,0.344448826,0.749990569,0.215658644,0,0,0,0,0,0,0,0,0.608577134,0.339786702,0.697754911,0.242505431,0.624252729,0.32988925,0.735172617,0.229136794,0.392694064,0.417910448,0,0,0.4,0.333333333,0.411764706,-27,1,0,0,0
0,1,-1,1.37713895,188,-1135,0.626408078,0.365604549,0.748785028,0.211354295,0.62592048,0.36097353,0.745421492,0.211074324,0,0,0,0,0,0,0,0,0.629855279,0.363460688,0.78205261,0.166965261,0.627037099,0.360922487,0.789283176,0.178416127,0.448285633,0.445017182,0,0,0.391891892,0.375,0.527027027,-77,1,0,0,1
0,1,0,10.66940451,-98,708,0.626346302,0.366521955,0.75022229,0.222340472,0.624090185,0.37564214,0.746311217,0.232128173,0.705012622,0.481371088,0.763636363,0.472222222,0.765957447,0.454545455,0.8,0.444444444,0.613440725,0.379485902,0.723758027,0.232286363,0.603666812,0.368717221,0.706129686,0.217845952,0.538043478,0.532757379,1,1,0.52027027,0.461538462,0.474930362,11,1,0,0,0
1,1,-1,-13.95208761,18,-546,0.62164132,0.349356478,0.755425804,0.19395986,0.634016771,0.356585341,0.782842686,0.208771166,0.525641026,0.390243902,0.615384615,0.230769231,0.525641026,0.390243902,0.615384615,0.230769231,0.620795815,0.346925466,0.774351432,0.154199578,0.626498954,0.335694151,0.777445557,0.157153041,0.462347302,0.51786346,0,0,0.340909091,0.347826087,0.419625565,-35,1,0,0,1
0,1,0,8.58590007,-48,1229,0.641282289,0.387735524,0.781229437,0.268861341,0.639153308,0.393449599,0.768682139,0.278202019,0.674819769,0.387705599,0.928933566,0.27978244,0.644286264,0.33676976,0.860795454,0.190909091,0.639599366,0.390623788,0.784407686,0.268601154,0.659776069,0.398576539,0.811496318,0.261181252,0.571543408,0.579716766,0.8,0.5,0.600393701,0.652173913,0.507936508,33,1,0,0,0
0,1,0,-6.24777549,118,-2471,0.638208983,0.348064348,0.814191613,0.202620607,0.616852587,0.337854929,0.789875078,0.183357098,0,0,0,0,0,0,0,0,0.657104924,0.347104796,0.846194336,0.198470499,0.649470066,0.389546908,0.854215265,0.283887047,0.433149171,0.403669725,0,0,0.595238095,0.75,0.446511628,-85,1,0,0,0
-1,1,1,11.01163587,-15,-1310,0.647594317,0.337597871,0.803576135,0.16605165,0.644611976,0.32866735,0.80000846,0.147192733,0.616865079,0.351520573,0.795238095,0.211904762,0.644444444,0.307692308,0.857142857,0.066666667,0.634595121,0.331171487,0.777253704,0.167330078,0.628706914,0.325229579,0.768762118,0.150454173,0.459537572,0.418907737,0,0,0.453763441,0.425,0.477094972,-22,1,0,0,1
-1,1,0,-4.74195756,85,-1557,0.651811166,0.379279644,0.803825634,0.269158722,0.646362934,0.383752087,0.791065715,0.273306091,0,0,0,0,0,0,0,0,0.666467658,0.352263109,0.862191836,0.22169245,0.671605935,0.346152917,0.890748327,0.178881378,0.507692307,0.518193225,0,0,0.444444445,0.5,0,-89,1,0,0,0
0,1,0,-0.20260095,74,-31,0.619267197,0.375872871,0.745995416,0.240896102,0.610908662,0.378411327,0.729900246,0.246880204,0.538461538,0.537313433,0.7,0.6,0,0,0,0,0.624803016,0.36866213,0.757291028,0.221398563,0.615116102,0.362091053,0.755551022,0.21314375,0.551278671,0.578947368,1,0,0.514285714,0.5,0.441117765,-5,1,0,0,1
0,1,0,-6.47775496,-38,1875,0.627667811,0.374561962,0.754826774,0.235720681,0.628113049,0.37290775,0.762478678,0.236057645,0.665327402,0.387877259,0.877777778,0.29047619,0.665327402,0.387877259,0.877777778,0.29047619,0.639424705,0.381525961,0.772982593,0.23667186,0.643311766,0.372814855,0.782736102,0.235752425,0.567580385,0.586860236,1,1,0.656174334,0.659919028,0.608695652,25,1,0,0,1
0,1,0,-5.70568104,78,-505,0.617773761,0.358401739,0.772136868,0.214012678,0.612726586,0.331114839,0.772596113,0.1617172,0,0,0,0,0,0,0,0,0.643833088,0.337177316,0.837395819,0.135343431,0.681377384,0.330814566,0.913604945,0.132584168,0.374592834,0.352941177,0,0,0,0,0.444444444,-62,1,0,0,0
0,1,1,-9.15811088,143,-9260,0.612978676,0.337729024,0.738525617,0.202660922,0.614963208,0.322480286,0.735183588,0.164719512,0,0,0,0,0,0,0,0,0.597563351,0.340213908,0.721599591,0.199400384,0.605288352,0.315192851,0.73068969,0.14121926,0.361702128,0.293176973,0,0,0.222222222,0.114285714,0.422039859,-66,1,0,0,0
0,1,0,0.27652293,111,-1610,0.619103918,0.36785045,0.728703602,0.211475154,0.624974658,0.363993881,0.745594196,0.211012856,0.600365853,0.385567011,0.709821428,0.2,0.670731707,0.371134021,0.857142857,0.133333333,0.625879497,0.356315491,0.766851622,0.189382938,0.623977533,0.342140763,0.755206298,0.16743434,0.403962798,0.392178771,0,0,0.409266409,0.25,0.457831325,-81,1,0,0,1
0,1,1,-13.28405202,72,-144,0.651109224,0.333687055,0.808249247,0.162549094,0.652081311,0.344176842,0.815023614,0.179633029,0,0,0,0,0,0,0,0,0.65350866,0.3360801,0.818606455,0.143351081,0.697065564,0.36179198,0.94443512,0.210938103,0.494505495,0.570824524,0,0,0.6,1,0.528473804,-10,1,0,0,0
0,1,0,4.93908282,-92,3054,0.669466233,0.370819658,0.848752823,0.242659852,0.662259878,0.359855814,0.834724958,0.218606732,0.657142857,0.434210526,0.909090909,0.272727273,0.657142857,0.434210526,0.909090909,0.272727273,0.662200402,0.376224795,0.829564218,0.263570658,0.650301513,0.391804038,0.816314129,0.266023356,0.668181818,0.604013378,1,1,0.636363636,0.6,0.541062802,65,1,0,0,1
0,1,-1,-7.4989733,-89,3375,0.634889391,0.36917569,0.765257669,0.22669503,0.646750978,0.372632474,0.790333127,0.235717782,0.625,0.361702128,0.866666667,0.2,0,0,0,0,0.644371908,0.368655772,0.788323011,0.216605113,0.656841175,0.369847737,0.812625571,0.219265191,0.555868876,0.605341246,1,0,0.582214765,0.576795055,0.528046422,35,1,0,0,0
1,1,0,-0.02190281,140,-719,0.623473351,0.362194382,0.759644795,0.203371232,0.628715099,0.369124355,0.769066581,0.213677009,0,0,0,0,0,0,0,0,0.612138346,0.370860178,0.753036243,0.201959549,0.603054623,0.378009963,0.74080525,0.184299915,0.452570601,0.486486486,0,0,0.448275862,0.307692308,0.479166666,-43,1,0,0,1
0,1,1,8.82683094,-58,719,0.63166589,0.370335436,0.77501779,0.231710317,0.626072105,0.359642092,0.756727508,0.198491885,0.675915332,0.395812054,0.9,0.316666667,0.710526316,0.454545455,1,0.5,0.634794571,0.362244254,0.7780843,0.202529244,0.637200118,0.358501928,0.780886012,0.186702807,0.516591841,0.46367713,0.5,1,0.462046205,0.4125,0.46,27,1,0,0,0
-1,1,0,8.48733744,-127,1217,0.642554705,0.390586996,0.783094307,0.278829411,0.646439256,0.390719974,0.782853646,0.281379395,0.569230769,0.366197183,0.7,0.181818182,0.569230769,0.366197183,0.7,0.181818182,0.644024223,0.392468035,0.773623484,0.273660221,0.636311372,0.393195128,0.757011817,0.275962885,0.582191781,0.572972973,0,0,0.571428571,0.485714286,0.526439483,32,1,0,0,1
0,1,1,6.20670774,169,-1502,0.623033385,0.333887735,0.742512227,0.16837423,0.633525236,0.326358543,0.770131326,0.155316476,0,0,0,0,0,0,0,0,0.617325812,0.339441776,0.736207525,0.174040847,0.624036462,0.295642397,0.787009577,0.067180409,0.432534085,0.454441261,0,0,0.459459459,0.25,0.465517241,-52,1,0,0,0
0,1,0,0.1670089,85,384,0.731866088,0.38252999,0.943368491,0.257627836,0.712996076,0.372415725,0.923629587,0.252031167,0,0,0,0,0,0,0,0,0.692536637,0.366948039,0.916461119,0.262046292,0.644660901,0.353503995,0.865671642,0.240144994,0.683417086,0.620689655,0,0,0.6,0.5,0.348837209,51,1,0,0,1
0,1,0,0.24093086,-97,836,0.621260947,0.398158017,0.768886187,0.289543249,0.643353949,0.416898934,0.814019685,0.31021861,0.603603604,0.355769231,0.722222222,0.166666667,0,0,0,0,0.599165911,0.408445596,0.722877323,0.332749876,0.628710506,0.479815679,0.7644633,0.438719274,0.572065379,0.654822335,0,0,0.555555556,0.75,0.525,64,1,0,0,0
0,1,0,3.97535934,-120,2373,0.67589923,0.358839395,0.854911819,0.183507494,0.665506533,0.359319509,0.829811892,0.189535483,0,0,0,0,0,0,0,0,0.702079248,0.359525629,0.876519366,0.181921716,0.684578301,0.360182978,0.823323466,0.174145522,0.659649123,0.622292657,0,0,0.87755102,0.777777778,0.593650793,67,1,0,0,1
-1,1,0,3.33196441,83,-1962,0.614108382,0.3557639,0.767316918,0.187929861,0.614956073,0.360248081,0.766304183,0.19314523,0,0,0,0,0,0,0,0,0.603809369,0.350921675,0.742243035,0.16863705,0.595942024,0.361365677,0.731983036,0.188070344,0.274458551,0.295566503,0,0,0.253521127,0.295081967,0.35840188,-67,1,0,0,0
-1,1,1,0.12594114,129,-1143,0.646295006,0.339216322,0.799484774,0.188816045,0.6389032,0.34632445,0.784323814,0.20108288,0.5,0.225806452,0.454545455,0,0.5,0.225806452,0.454545455,0,0.650839688,0.344230792,0.814009736,0.202245552,0.632759087,0.335619478,0.791190669,0.202115709,0.460093897,0.479338843,0,0,0.467213115,0.404494382,0.430463576,-32,1,0,0,0
0,1,0,1.63997262,101,-1917,0.641970878,0.390486569,0.783844856,0.272649208,0.641173866,0.389866145,0.780522745,0.272499549,0,0,0,0,0,0,0,0,0.665500351,0.362592383,0.825064785,0.201954884,0.654410258,0.344945495,0.796577333,0.116150442,0.45559322,0.461024499,0,0,0.428571428,0.333333333,0,-98,1,0,0,1
0,1,0,-9.61533197,99,-943,0.645506402,0.332836095,0.814688744,0.121712648,0.640819032,0.332941282,0.804292029,0.122125585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321656051,0.327272727,0,0,0,0,0.621359223,-131,1,0,0,0
0,1,0,8.05749487,159,-3880,0.620239173,0.352004479,0.743541762,0.203351634,0.624789186,0.352136031,0.75615381,0.198134017,0.581395349,0.421568627,0.642857143,0.214285714,0,0,0,0,0.612102697,0.33745302,0.738144238,0.180917916,0.606271245,0.34063361,0.728730628,0.176953331,0.3805096,0.366954214,0,0,0.340909091,0.291262136,0.397941681,-80,1,0,0,1
