tourney_name,X,X.1,Winner,Loser,roundno,Round.,AvgW,AvgL,Avgoddsw,Avgoddsl
Budapest,Krajinovic,Coric,Herbert,Gerasimov,3,5,1.35,3.26,,
Budapest,Cuevas,Cilic,Balazs,Hurkacz,4,5,3.25,1.34,,
Budapest,Berrettini,Bedene,Haase,Fabbiano,4,5,1.47,2.66,,
Budapest,Basilashvili,Gojowczyk,Djere,Gulbis,4,5,1.41,2.91,,
Budapest,Djere,Sinner,Cuevas,Maden,4,5,1.38,2.99,,
Budapest,Balazs,Millman,Sinner,Valkusz,4,5,1.87,1.92,,
Budapest,Hugues,Bachinger,Balazs,Millman,4,4,2.76,1.44,,
Budapest,Krajinovic,Albot,Herbert,Bachinger,4,4,1.28,3.62,,
Budapest,Coric,Haase,Krajinovic,Albot,4,4,1.37,3.08,,
Budapest,Cuevas,Maden,Coric,Haase,5,4,1.33,3.28,,
Budapest,Bedene,Tomic,Berrettini,Bedene,5,4,1.65,2.22,,
Budapest,Berrettini,Kukushkin,Basilashvili,Gojowczyk,5,4,1.42,2.84,,
Budapest,Gojowczyk,Harris,Cuevas,Cilic,5,4,2.33,1.59,,
Budapest,Sinner,Valkusz,Djere,Sinner,5,4,1.2,4.54,,
Budapest,Djere,Gulbis,Krajinovic,Coric,5,3,2.07,1.75,,
Budapest,Millman,Kecmanovic,Herbert,Balazs,5,3,1.52,2.54,,
Budapest,Balazs,Hurkacz,Berrettini,Cuevas,5,3,1.6,2.32,,
Budapest,Hugues,Gerasimov,Djere,Basilashvili,5,3,1.67,2.2,,
Budapest,Albot,Stakhovsky,Krajinovic,Herbert,5,2,1.39,2.98,,
Budapest,Krajinovic,Seppi,Berrettini,Djere,5,2,1.68,2.17,,
Budapest,Haase,Fabbiano,Berrettini,Krajinovic,5,1,2.18,1.68,,
Estoril,Tsitsipas,Cuevas,Andreozzi,Dellien,1,5,1.93,1.86,,
Estoril,Tsitsipas,Goffin,Nishioka,Mcdonald,2,5,1.72,2.11,,
Estoril,Cuevas,Davidovich,Opelka,Sousa,2,5,2.12,1.71,,
Estoril,Tsitsipas,Domingues,Domingues,De,3,5,2.04,1.77,,
Estoril,Goffin,Jaziri,Davidovich,Fritz,3,5,1.76,2.05,,
Estoril,Davidovich,Monfils,Jaziri,Jarry,3,5,3.16,1.35,,
Estoril,Cuevas,Tiafoe,Chardy,Carreno,3,5,2.07,1.74,,
Estoril,Tsitsipas,Andreozzi,Millman,Tomic,4,5,1.41,2.89,,
Estoril,Domingues,Millman,Cuevas,Caruso,4,5,1.33,3.29,,
Estoril,Goffin,Sousa,Sousa,Popyrin,4,5,1.47,2.64,,
Estoril,Jaziri,Mayer,Mayer,Lajovic,4,5,2.09,1.73,,
Estoril,Davidovich,Chardy,Tiafoe,Kukushkin,4,5,1.7,2.14,,
Estoril,Monfils,Opelka,Domingues,Millman,4,4,2.44,1.55,,
Estoril,Tiafoe,Nishioka,Monfils,Opelka,4,4,1.49,2.6,,
Estoril,Cuevas,Baldi,Tsitsipas,Andreozzi,4,4,1.17,4.97,,
Estoril,Andreozzi,Dellien,Davidovich,Chardy,5,4,2.02,1.78,,
Estoril,Millman,Tomic,Cuevas,Baldi,5,4,1.19,4.66,,
Estoril,Domingues,De,Goffin,Sousa,5,4,1.47,2.66,,
Estoril,Sousa,Popyrin,Jaziri,Mayer,5,4,3.45,1.31,,
Estoril,Jaziri,Jarry,Tiafoe,Nishioka,5,4,1.64,2.25,,
Estoril,Mayer,Lajovic,Tsitsipas,Domingues,5,3,1.11,6.6,,
Estoril,Chardy,Carreno,Goffin,Jaziri,5,3,1.2,4.5,,
Estoril,Davidovich,Fritz,Davidovich,Monfils,5,3,2.64,1.48,,
Estoril,Opelka,Sousa,Cuevas,Tiafoe,5,3,1.57,2.41,,
Estoril,Tiafoe,Kukushkin,Tsitsipas,Goffin,5,2,1.52,2.53,,
Estoril,Nishioka,McDonald,Cuevas,Davidovich,5,2,1.55,2.46,,
Estoril,Cuevas,Caruso,Tsitsipas,Cuevas,5,1,1.37,3.1,,
Munich,Garin,Berrettini,Daniel,Humbert,1,5,1.65,2.21,,
Munich,Garin,Cecchinato,Fucsovics,Sonego,2,5,1.93,1.85,,
Munich,Berrettini,Bautista,Londero,Marterer,2,5,1.53,2.48,,
Munich,Garin,Zverev,Schwartzman,Paire,3,5,1.59,2.33,,
Munich,Cecchinato,Fucsovics,Klizan,Gulbis,3,5,1.5,2.55,,
Munich,Bautista,Pella,Garin,Maden,3,5,1.53,2.47,,
Munich,Berrettini,Kohlschreiber,Monteiro,Struff,3,5,3.49,1.3,,
Munich,Zverev,Ignacio,Kohlschreiber,Seppi,4,5,1.31,3.42,,
Munich,Garin,Schwartzman,Pella,Zverev,4,5,1.1,6.78,,
Munich,Cecchinato,Klizan,Berrettini,Istomin,4,5,1.36,3.09,,
Munich,Fucsovics,Monteiro,Molleker,Copil,4,5,1.79,2.01,,
Munich,Pella,Daniel,Kudla,Edmund,4,5,6.44,1.11,,
Munich,Bautista,Molleker,Garin,Schwartzman,4,4,2.07,1.75,,
Munich,Berrettini,Kudla,Zverev,Londero,4,4,1.19,4.61,,
Munich,Kohlschreiber,Khachanov,Cecchinato,Klizan,4,4,1.65,2.22,,
Munich,Ignacio,Marterer,Fucsovics,Monteiro,5,4,1.61,2.3,,
Munich,Garin,Maden,Pella,Daniel,5,4,1.18,4.82,,
Munich,Schwartzman,Paire,Bautista,Molleker,5,4,1.22,4.22,,
Munich,Klizan,Gulbis,Kohlschreiber,Khachanov,5,4,1.54,2.46,,
Munich,Monteiro,Lennard,Berrettini,Kudla,5,4,1.26,3.8,,
Munich,Fucsovics,Sonego,Cecchinato,Fucsovics,5,3,1.57,2.4,,
Munich,Pella,Zverev,Garin,Zverev,5,3,3.16,1.35,,
Munich,Daniel,Humbert,Berrettini,Kohlschreiber,5,3,2.22,1.66,,
Munich,Molleker,Copil,Bautista,Pella,5,3,1.78,2.05,,
Munich,Kudla,Edmund,Garin,Cecchinato,5,2,1.98,1.83,,
Munich,Berrettini,Istomin,Berrettini,Bautista,5,2,2.16,1.69,,
Munich,Kohlschreiber,Seppi,Garin,Berrettini,5,1,1.86,1.95,,
Madrid Masters,Djokovic,Tsitsipas,Struff,Kyrgios,1,6,2,1.81,,
Madrid Masters,Djokovic,Thiem,Auger-Aliassime,Shapovalov,2,6,1.72,2.11,,
Madrid Masters,Tsitsipas,Nadal,Opelka,Carreno,2,6,2.09,1.74,,
Madrid Masters,Djokovic,Cilic,Khachanov,Munar,3,6,2.01,1.8,,
Madrid Masters,Thiem,Federer,Djere,Lajovic,3,6,2.14,1.71,,
Madrid Masters,Tsitsipas,Zverev,Tiafoe,Basilashvili,3,6,2.02,1.8,,
Madrid Masters,Nadal,Wawrinka,Kohlschreiber,Kukushkin,3,6,1.35,3.23,,
Madrid Masters,Djokovic,Chardy,Cilic,Klizan,4,6,1.53,2.51,,
Madrid Masters,Cilic,Djere,Fritz,Dimitrov,4,6,2.73,1.46,,
Madrid Masters,Federer,Monfils,Monfils,Seppi,4,6,1.28,3.7,,
Madrid Masters,Thiem,Fognini,Gasquet,Davidovich,4,6,3.03,1.39,,
Madrid Masters,Tsitsipas,Verdasco,Verdasco,Albot,4,6,1.53,2.52,,
Madrid Masters,Zverev,Hurkacz,Hurkacz,De,4,6,1.36,3.15,,
Madrid Masters,Wawrinka,Nishikori,Fucsovics,Goffin,4,6,2.37,1.59,,
Madrid Masters,Nadal,Tiafoe,Pella,Medvedev,4,6,2.41,1.57,,
Madrid Masters,Djokovic,Fritz,Wawrinka,Herbert,5,6,1.44,2.8,,
Madrid Masters,Chardy,Schwartzman,Mannarino,Sousa,5,6,2.75,1.45,,
Madrid Masters,Cilic,Lennard,Schwartzman,Cecchinato,5,6,1.97,1.85,,
Madrid Masters,Djere,Martin,Fognini,Edmund,5,6,1.82,1.99,,
Madrid Masters,Federer,Gasquet,Dellien,Simon,5,6,2.35,1.6,,
Madrid Masters,Monfils,Fucsovics,Chardy,Ramos-Vinolas,5,6,2.64,1.51,,
Madrid Masters,Fognini,Millman,Ferrer,Bautista,5,6,2.23,1.66,,
Madrid Masters,Thiem,Opelka,Millman,Johnson,5,6,1.7,2.16,,
Madrid Masters,Tsitsipas,Mannarino,Pouille,Coric,5,6,2.88,1.42,,
Madrid Masters,Verdasco,Khachanov,Djokovic,Fritz,5,5,1.11,6.71,,
Madrid Masters,Hurkacz,Pouille,Cilic,Struff,5,5,1.91,1.89,,
Madrid Masters,Zverev,Ferrer,Federer,Gasquet,5,5,1.1,7.08,,
Madrid Masters,Nishikori,Dellien,Thiem,Opelka,5,5,1.14,5.88,,
Madrid Masters,Wawrinka,Pella,Nishikori,Dellien,5,5,1.14,5.78,,
Madrid Masters,Tiafoe,Kohlschreiber,Tiafoe,Kohlschreiber,5,5,2.55,1.52,,
Madrid Masters,Nadal,Auger,Chardy,Schwartzman,5,5,3.14,1.36,,
Madrid Masters,Fritz,Dimitrov,Wawrinka,Pella,6,5,1.65,2.25,,
Madrid Masters,Chardy,Ramos,Monfils,Fucsovics,6,5,1.52,2.54,,
Madrid Masters,Schwartzman,Cecchinato,Djere,Del,6,5,2.07,1.76,,
Madrid Masters,Cilic,Klizan,Nadal,Auger-Aliassime,6,5,1.16,5.29,,
Madrid Masters,Lennard,Kyrgios,Fognini,Millman,6,5,1.35,3.21,,
Madrid Masters,Djere,Lajovic,Tsitsipas,Mannarino,6,5,1.13,6.15,,
Madrid Masters,Gasquet,Davidovich,Hurkacz,Pouille,6,5,1.72,2.13,,
Madrid Masters,Fucsovics,Goffin,Verdasco,Khachanov,6,5,2.19,1.68,,
Madrid Masters,Monfils,Seppi,Zverev,Ferrer,6,5,1.33,3.35,,
Madrid Masters,Fognini,Edmund,Cilic,Djere,6,4,1.64,2.27,,
Madrid Masters,Millman,Johnson,Djokovic,Chardy,6,4,1.09,7.82,,
Madrid Masters,Opelka,Carreno,Thiem,Fognini,6,4,1.36,3.17,,
Madrid Masters,Mannarino,Sousa,Federer,Monfils,6,4,1.29,3.62,,
Madrid Masters,Verdasco,Albot,Wawrinka,Nishikori,6,4,1.72,2.13,,
Madrid Masters,Khachanov,Munar,Tsitsipas,Verdasco,6,4,1.35,3.2,,
Madrid Masters,Pouille,Coric,Zverev,Hurkacz,6,4,1.41,2.93,,
Madrid Masters,Hurkacz,De,Nadal,Tiafoe,6,4,1.05,10.39,,
Madrid Masters,Ferrer,Bautista,Djokovic,Cilic,6,3,1.14,5.77,,
Madrid Masters,Dellien,Simon,Thiem,Federer,6,3,1.43,2.83,,
Madrid Masters,Wawrinka,Hugues,Tsitsipas,Zverev,6,3,1.69,2.18,,
Madrid Masters,Pella,Medvedev,Nadal,Wawrinka,6,3,1.22,4.4,,
Madrid Masters,Tiafoe,Basilashvili,Djokovic,Thiem,6,2,1.78,2.06,,
Madrid Masters,Kohlschreiber,Kukushkin,Tsitsipas,Nadal,6,2,6.45,1.12,,
Madrid Masters,Auger,Shapovalov,Djokovic,Tsitsipas,6,1,1.43,2.85,,
Rome Masters,Nadal,Djokovic,Basilashvili,Fucsovics,1,6,2.58,1.5,,
Rome Masters,Djokovic,Schwartzman,Kohlschreiber,Simon,2,6,1.37,3.1,,
Rome Masters,Nadal,Tsitsipas,Berrettini,Pouille,2,6,1.39,2.98,,
Rome Masters,Djokovic,Martin,Sinner,Johnson,3,6,2.17,1.68,,
Rome Masters,Schwartzman,Nishikori,Bautista,Seppi,3,6,1.24,4.07,,
Rome Masters,Tsitsipas,Federer,Coric,Auger-Aliassime,3,6,1.99,1.82,,
Rome Masters,Nadal,Verdasco,Djere,Kukushkin,3,6,1.41,2.93,,
Rome Masters,Djokovic,Kohlschreiber,Verdasco,Edmund,4,6,2.14,1.71,,
Rome Masters,Martin,Ruud,Khachanov,Sonego,4,6,1.79,2.03,,
Rome Masters,Schwartzman,Berrettini,Ruud,Evans,4,6,1.39,2.99,,
Rome Masters,Nishikori,Lennard,Shapovalov,Carreno,4,6,1.67,2.2,,
Rome Masters,Tsitsipas,Fognini,Cecchinato,De,4,6,1.25,3.99,,
Rome Masters,Federer,Coric,Ramos-Vinolas,Monfils,4,6,3.27,1.34,,
Rome Masters,Verdasco,Khachanov,Norrie,Millman,4,6,1.88,1.92,,
Rome Masters,Nadal,Basilashvili,Fognini,Tsonga,4,6,1.36,3.15,,
Rome Masters,Djokovic,Shapovalov,Albot,Paire,5,6,2.74,1.45,,
Rome Masters,Kohlschreiber,Cecchinato,Fritz,Pella,5,6,3.09,1.37,,
Rome Masters,Ruud,Kyrgios,Goffin,Wawrinka,5,6,2.58,1.51,,
Rome Masters,Martin,Goffin,Chardy,Gasquet,5,6,1.67,2.21,,
Rome Masters,Berrettini,Zverev,Schwartzman,Nishioka,5,6,1.42,2.88,,
Rome Masters,Schwartzman,Ramos,Kyrgios,Medvedev,5,6,3.01,1.39,,
Rome Masters,Lennard,Cilic,Sousa,Tiafoe,5,6,2.71,1.46,,
Rome Masters,Nishikori,Fritz,Cilic,Basso,5,6,1.08,8.32,,
Rome Masters,Tsitsipas,Sinner,Struff,Dimitrov,5,6,2.13,1.72,,
Rome Masters,Fognini,Albot,Khachanov,Bautista,5,5,2.18,1.68,,
Rome Masters,Coric,Norrie,Berrettini,Zverev,5,5,2.35,1.6,,
Rome Masters,Federer,Sousa,Basilashvili,Djere,5,5,2.3,1.62,,
Rome Masters,Verdasco,Thiem,Coric,Norrie,5,5,1.22,4.32,,
Rome Masters,Khachanov,Bautista,Schwartzman,Ramos-Vinolas,5,5,1.45,2.77,,
Rome Masters,Basilashvili,Djere,Verdasco,Thiem,5,5,4.96,1.18,,
Rome Masters,Nadal,Chardy,Nishikori,Fritz,5,5,1.31,3.47,,
Rome Masters,Shapovalov,Carreno,Federer,Sousa,6,5,1.08,8.26,,
Rome Masters,Kohlschreiber,Simon,Struff,Cilic,6,5,2.41,1.57,,
Rome Masters,Cecchinato,De,Nadal,Chardy,6,5,1.04,12,,
Rome Masters,Kyrgios,Medvedev,Del,Goffin,6,5,2.34,1.61,,
Rome Masters,Ruud,Evans,Ruud,Kyrgios,6,5,2.24,1.65,,
Rome Masters,Goffin,Wawrinka,Tsitsipas,Sinner,6,5,1.13,6.2,,
Rome Masters,Berrettini,Pouille,Djokovic,Shapovalov,6,5,1.1,7.18,,
Rome Masters,Schwartzman,Nishioka,Kohlschreiber,Cecchinato,6,5,2.17,1.7,,
Rome Masters,Ramos,Monfils,Fognini,Albot,6,5,1.26,3.91,,
Rome Masters,Cilic,Basso,Schwartzman,Berrettini,6,4,2.43,1.57,,
Rome Masters,Lennard,Dimitrov,Verdasco,Khachanov,6,4,2.69,1.47,,
Rome Masters,Fritz,Pella,Federer,Coric,6,4,1.52,2.55,,
Rome Masters,Sinner,Johnson,Nishikori,Struff,6,4,1.48,2.66,,
Rome Masters,Albot,Paire,Del,Ruud,6,4,1.37,3.1,,
Rome Masters,Fognini,Tsonga,Nadal,Basilashvili,6,4,1.04,11.3,,
Rome Masters,Coric,Auger,Djokovic,Kohlschreiber,6,4,1.09,7.64,,
Rome Masters,Norrie,Millman,Tsitsipas,Fognini,6,4,1.49,2.64,,
Rome Masters,Sousa,Tiafoe,Schwartzman,Nishikori,6,3,2.42,1.58,,
Rome Masters,Verdasco,Edmund,Nadal,Verdasco,6,3,1.04,12.01,,
Rome Masters,Bautista,Seppi,Tsitsipas,Federer,6,3,1.67,2.12,,
Rome Masters,Khachanov,Sonego,Djokovic,Del,6,3,1.12,6.54,,
Rome Masters,Basilashvili,Fucsovics,Nadal,Tsitsipas,6,2,1.23,4.2,,
Rome Masters,Djere,Kukushkin,Djokovic,Schwartzman,6,2,1.13,6.17,,
Rome Masters,Chardy,Gasquet,Nadal,Djokovic,6,1,1.5,2.63,,
Geneva,Zverev,Jarry,Gulbis,Nishioka,1,5,2.52,1.52,,
Geneva,Zverev,Delbonis,Londero,Zverev,2,5,1.23,4.13,,
Geneva,Jarry,Albot,Kudla,Thompson,2,5,2.29,1.61,,
Geneva,Zverev,Dellien,Daniel,Zapata,3,5,1.61,2.31,,
Geneva,Delbonis,Ramos,Dellien,Seppi,3,5,1.82,1.99,,
Geneva,Jarry,Daniel,Jarry,Ebden,3,5,1.13,5.91,,
Geneva,Albot,Dzumhur,Albot,Sonego,3,5,2.46,1.54,,
Geneva,Zverev,Gulbis,Tipsarevic,Gojowczyk,4,5,2.41,1.56,,
Geneva,Dellien,Tipsarevic,Ramos-Vinolas,Mannarino,4,5,1.33,3.27,,
Geneva,Delbonis,Fucsovics,Sousa,Mayer,4,5,1.98,1.81,,
Geneva,Ramos,Sousa,Delbonis,Dimitrov,4,5,2.73,1.45,,
Geneva,Jarry,Kudla,Dzumhur,Lopez,4,5,1.5,2.57,,
Geneva,Daniel,Garin,Zverev,Gulbis,4,4,1.18,4.83,,
Geneva,Albot,Ignacio,Dellien,Tipsarevic,4,4,1.46,2.7,,
Geneva,Dzumhur,Wawrinka,Albot,Londero,4,4,1.8,2,,
Geneva,Gulbis,Nishioka,Delbonis,Fucsovics,5,4,1.97,1.82,,
Geneva,Tipsarevic,Gojowczyk,Daniel,Garin,5,4,3.36,1.32,,
Geneva,Dellien,Seppi,Jarry,Kudla,5,4,1.4,2.93,,
Geneva,Delbonis,Dimitrov,Ramos-Vinolas,Sousa,5,4,1.62,2.27,,
Geneva,Sousa,Mayer,Dzumhur,Wawrinka,5,4,3.86,1.26,,
Geneva,Ramos,Mannarino,Jarry,Daniel,5,3,1.44,2.77,,
Geneva,Jarry,Ebden,Albot,Dzumhur,5,3,1.87,1.93,,
Geneva,Kudla,Thompson,Zverev,Dellien,5,3,1.17,5.07,,
Geneva,Daniel,Zapata,Delbonis,Ramos-Vinolas,5,3,1.68,2.19,,
Geneva,Albot,Sonego,Jarry,Albot,5,2,1.75,2.08,,
Geneva,Ignacio,Zverev,Zverev,Delbonis,5,2,1.42,2.87,,
Geneva,Dzumhur,Lopez,Zverev,Jarry,5,1,1.45,2.76,,
Lyon,Paire,Auger,Millman,Andujar,1,5,2.11,1.72,,
Lyon,Auger,Basilashvili,Tsonga,Lajovic,2,5,1.65,2.22,,
Lyon,Paire,Fritz,Humbert,Norrie,2,5,2.59,1.5,,
Lyon,Basilashvili,Tsonga,Johnson,Harris,3,5,1.62,2.31,,
Lyon,Auger,Johnson,Herbert,Chardy,3,5,2.08,1.74,,
Lyon,Paire,Shapovalov,Lamasine,Sinner,3,5,2.53,1.49,,
Lyon,Fritz,Bautista,Diez,Tomic,3,5,1.77,2.03,,
Lyon,Basilashvili,Lamasine,Fritz,Vesely,4,5,1.68,2.17,,
Lyon,Tsonga,Diez,Gasquet,Janvier,4,5,1.34,3.22,,
Lyon,Auger,Millman,Moutet,Opelka,4,5,2.56,1.5,,
Lyon,Johnson,Hugues,Cuevas,Hurkacz,4,5,1.71,2.11,,
Lyon,Paire,Cuevas,Paire,Mcdonald,4,5,1.35,3.19,,
Lyon,Shapovalov,Humbert,Johnson,Herbert,4,4,2.58,1.5,,
Lyon,Fritz,Gasquet,Auger-Aliassime,Millman,4,4,1.49,2.61,,
Lyon,Bautista,Moutet,Paire,Cuevas,4,4,2.6,1.49,,
Lyon,Lamasine,Sinner,Shapovalov,Humbert,5,4,1.48,2.62,,
Lyon,Diez,Tomic,Fritz,Gasquet,5,4,1.56,2.41,,
Lyon,Tsonga,Lajovic,Bautista,Moutet,5,4,1.21,4.39,,
Lyon,Millman,Andujar,Tsonga,Diez,5,4,1.2,4.57,,
Lyon,Johnson,Harris,Basilashvili,Lamasine,5,4,1.25,3.89,,
Lyon,Hugues,Chardy,Fritz,Bautista,5,3,2.42,1.56,,
Lyon,Cuevas,Hurkacz,Paire,Shapovalov,5,3,1.79,2.03,,
Lyon,Paire,McDonald,Basilashvili,Tsonga,5,3,2.14,1.71,,
Lyon,Humbert,Norrie,Auger-Aliassime,Johnson,5,3,1.34,3.27,,
Lyon,Gasquet,Janvier,Paire,Fritz,5,2,2.08,1.75,,
Lyon,Fritz,Vesely,Auger-Aliassime,Basilashvili,5,2,1.65,2.24,,
Lyon,Moutet,Opelka,Paire,Auger-Aliassime,5,1,1.98,1.83,,
Roland Garros,Nadal,Thiem,Cilic,Fabbiano,1,7,1.08,8.01,,
Roland Garros,Nadal,Federer,Popyrin,Humbert,2,7,2.04,1.78,,
Roland Garros,Thiem,Djokovic,Ruud,Gulbis,2,7,1.27,3.81,,
Roland Garros,Nadal,Nishikori,Berrettini,Andujar,3,7,1.18,4.81,,
Roland Garros,Federer,Wawrinka,Dimitrov,Tipsarevic,3,7,1.18,5,,
Roland Garros,Thiem,Khachanov,Tsitsipas,Marterer,3,7,1.03,14.56,,
Roland Garros,Djokovic,Zverev,Otte,Jaziri,3,7,1.77,2.05,,
Roland Garros,Nadal,Ignacio,Nishikori,Halys,4,7,1.15,5.57,,
Roland Garros,Nishikori,Paire,Mahut,Cecchinato,4,7,7.62,1.09,,
Roland Garros,Federer,Mayer,Federer,Sonego,4,7,1.11,6.69,,
Roland Garros,Wawrinka,Tsitsipas,Dellien,Gunneswaran,4,7,1.21,4.45,,
Roland Garros,Khachanov,Martin,Schwartzman,Fucsovics,4,7,1.32,3.41,,
Roland Garros,Thiem,Monfils,Djere,Ramos-Vinolas,4,7,1.74,2.11,,
Roland Garros,Zverev,Fognini,Kohlschreiber,Haase,4,7,1.24,4.1,,
Roland Garros,Djokovic,Lennard,Mayer,Vesely,4,7,1.63,2.29,,
Roland Garros,Nadal,Goffin,Goffin,Berankis,5,7,1.07,8.58,,
Roland Garros,Ignacio,Moutet,Londero,Basilashvili,5,7,2.58,1.51,,
Roland Garros,Paire,Carreno,Kecmanovic,Kudla,5,7,1.47,2.71,,
Roland Garros,Nishikori,Djere,Carreno,Sousa,5,7,1.83,1.98,,
Roland Garros,Federer,Ruud,De,Klahn,5,7,1.17,5.05,,
Roland Garros,Mayer,Mahut,Herbert,Medvedev,5,7,3.35,1.33,,
Roland Garros,Wawrinka,Dimitrov,Krajinovic,Tiafoe,5,7,1.43,2.82,,
Roland Garros,Tsitsipas,Krajinovic,Moutet,Vatutin,5,7,1.5,2.61,,
Roland Garros,Martin,Thompson,Maden,Coppejans,5,7,1.45,2.76,,
Roland Garros,Khachanov,Klizan,Garin,Opelka,5,7,1.38,3.06,,
Roland Garros,Monfils,Hoang,Gasquet,Zverev,5,7,1.12,6.3,,
Roland Garros,Thiem,Cuevas,Carballes,Muller,5,7,1.18,4.96,,
Roland Garros,Zverev,Lajovic,Nadal,Hanfmann,5,7,1.01,24.63,,
Roland Garros,Fognini,Bautista,Coric,Bedene,5,7,1.18,4.98,,
Roland Garros,Lennard,Coric,Pella,Andreozzi,5,7,1.22,4.34,,
Roland Garros,Djokovic,Caruso,Laaksonen,Martinez,5,7,1.89,1.93,,
Roland Garros,Nadal,Maden,Wawrinka,Kovalik,6,7,1.1,7.14,,
Roland Garros,Goffin,Kecmanovic,Simon,Stakhovsky,6,7,1.14,5.91,,
Roland Garros,Moutet,Pella,Tsonga,Gojowczyk,6,7,1.2,4.6,,
Roland Garros,Ignacio,Gasquet,Caruso,Munar,6,7,3.86,1.26,,
Roland Garros,Paire,Hugues,Djokovic,Hurkacz,6,7,1.03,13.12,,
Roland Garros,Carreno,De,Harris,Rosol,6,7,1.6,2.35,,
Roland Garros,Djere,Popyrin,Paire,Copil,6,7,1.18,4.97,,
Roland Garros,Nishikori,Tsonga,Albot,Sandgren,6,7,1.33,3.36,,
Roland Garros,Federer,Otte,Bublik,Molleker,6,7,3.18,1.35,,
Roland Garros,Ruud,Berrettini,Cuevas,Janvier,6,7,1.17,5.19,,
Roland Garros,Mayer,Schwartzman,Struff,Shapovalov,6,7,1.52,2.54,,
Roland Garros,Mahut,Kohlschreiber,Thiem,Paul,6,7,1.02,16.85,,
Roland Garros,Dimitrov,Cilic,Fognini,Seppi,6,7,1.15,5.52,,
Roland Garros,Wawrinka,Garin,Fritz,Tomic,6,7,1.14,5.95,,
Roland Garros,Krajinovic,Carballes,Delbonis,Garcia-Lopez,6,7,1.31,3.48,,
Roland Garros,Tsitsipas,Dellien,Del,Jarry,6,7,1.27,3.86,,
Roland Garros,Martin,Nishioka,Zverev,Millman,6,7,1.12,6.38,,
Roland Garros,Thompson,Karlovic,Nishioka,Mcdonald,6,7,1.33,3.33,,
Roland Garros,Klizan,Pouille,Benchetrit,Norrie,6,7,2.25,1.65,,
Roland Garros,Khachanov,Barrere,Ymer,Rola,6,7,1.65,2.24,,
Roland Garros,Monfils,Mannarino,Lajovic,Monteiro,6,7,1.48,2.66,,
Roland Garros,Hoang,Verdasco,Edmund,Chardy,6,7,1.76,2.08,,
Roland Garros,Cuevas,Edmund,Karlovic,Lopez,6,7,2.64,1.49,,
Roland Garros,Thiem,Bublik,Bautista,Johnson,6,7,1.19,4.68,,
Roland Garros,Zverev,Ymer,Thompson,Davidovich,6,7,2.72,1.46,,
Roland Garros,Lajovic,Benchetrit,Klizan,Kukushkin,6,7,1.55,2.48,,
Roland Garros,Bautista,Fritz,Khachanov,Stebe,6,7,1.04,12.38,,
Roland Garros,Fognini,Delbonis,Pouille,Bolelli,6,7,1.41,2.91,,
Roland Garros,Coric,Harris,Verdasco,Evans,6,7,1.22,4.36,,
Roland Garros,Lennard,Albot,Barrere,Ebden,6,7,1.25,3.99,,
Roland Garros,Caruso,Simon,Hoang,Dzumhur,6,7,3.44,1.31,,
Roland Garros,Djokovic,Laaksonen,Mannarino,Travaglia,6,7,2.62,1.5,,
Roland Garros,Nadal,Hanfmann,Monfils,Daniel,7,7,1.12,6.47,,
Roland Garros,Maden,Coppejans,Tsitsipas,Dellien,7,6,1.08,8.41,,
Roland Garros,Kecmanovic,Kudla,Moutet,Pella,7,6,3.94,1.25,,
Roland Garros,Goffin,Berankis,Nadal,Maden,7,6,1.01,28.49,,
Roland Garros,Pella,Andreozzi,Goffin,Kecmanovic,7,6,1.12,6.55,,
Roland Garros,Moutet,Vatutin,Nishikori,Tsonga,7,6,1.35,3.23,,
Roland Garros,Gasquet,Zverev,Londero,Gasquet,7,6,1.96,1.85,,
Roland Garros,Ignacio,Basilashvili,Djere,Popyrin,7,6,1.24,4.12,,
Roland Garros,Hugues,Medvedev,Krajinovic,Carballes,7,6,1.42,2.86,,
Roland Garros,Paire,Copil,Mahut,Kohlschreiber,7,6,6.88,1.11,,
Roland Garros,Carreno,Sousa,Ruud,Berrettini,7,6,2.58,1.51,,
Roland Garros,De,Klahn,Dimitrov,Cilic,7,6,2.51,1.53,,
Roland Garros,Djere,Ramos,Wawrinka,Garin,7,6,1.54,2.5,,
Roland Garros,Popyrin,Humbert,Federer,Otte,7,6,1.02,17.43,,
Roland Garros,Tsonga,Gojowczyk,Paire,Herbert,7,6,1.44,2.82,,
Roland Garros,Nishikori,Halys,Carreno,De,7,6,1.41,2.94,,
Roland Garros,Federer,Sonego,Cuevas,Edmund,7,6,1.65,2.26,,
Roland Garros,Otte,Jaziri,Thiem,Bublik,7,6,1.01,18.07,,
Roland Garros,Ruud,Gulbis,Caruso,Simon,7,6,3.3,1.34,,
Roland Garros,Berrettini,Andujar,Mayer,Schwartzman,7,6,3.46,1.31,,
Roland Garros,Schwartzman,Fucsovics,Zverev,Ymer,7,6,1.12,6.25,,
Roland Garros,Mayer,Vesely,Djokovic,Laaksonen,7,6,1.01,24.18,,
Roland Garros,Kohlschreiber,Haase,Hoang,Verdasco,7,6,6,1.13,,
Roland Garros,Mahut,Cecchinato,Lajovic,Benchetrit,7,6,1.31,3.49,,
Roland Garros,Cilic,Fabbiano,Struff,Albot,7,6,1.38,3.05,,
Roland Garros,Dimitrov,Tipsarevic,Thompson,Karlovic,7,6,1.49,2.63,,
