"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"1273","CHN",0,"Shanghai Masters","Hard",1,0,0,"A",0,"Alexander Zverev","R","GER",22.46406571,"Roger Federer","R","SUI",38.16290212,0,"6-3 6-7(7) 6-3","QF",3,124,191,198,16,1,3,90,70,54,12,0.777777778,0.733333333,0.380434783,0.875,0.285714286,NA,0.661847558320895,0.398888701164179,0.814940238731343,0.27876416188806,NA,0.666894289871795,0.388775324230769,0.82223490275641,0.257489459897436,NA,0.663095265,0.29280160525,0.79166666675,0.1305555555,NA,0.720861714,0.318973569,0.888888889,0.174074074,14,4,8,92,59,38,19,0.641304348,0.619565217,0.266666667,0.714285714,0.125,NA,0.732092500633333,0.39596679245,0.919982426975,0.270852934041667,NA,0.725407628481928,0.400036223807229,0.915474846361446,0.284288418409639,NA,0.70719839475,0.336904735,0.8694444445,0.20833333325,NA,0.681026431,0.279138286,0.825925926,0.111111111,6,4185,3,7130,0.5,0.5,0.666666666666667,0.333333333333333,0.694029850746269,0.67948717948718,0.85,0.843373493975904,"L",134,120,78,83,4,3,0.643381303873189,0.39696341879529,0.779300713826087,0.272247215130435,0.641509433962264,0.649122807017544,53,57,"6-3","6-7(7)","6-3","","",0.735714575467754,0.393737192697101,0.927750220563406,0.266936714516667,0.670289855072464,0.88731884057971,80,82,0.64975072826,0.381340324486667,0.789251507953333,0.230526053573333,0.72542468688,0.39066601328,0.908327172013333,0.2613936766,0.6,0.86,41,39,2.85,1.43,0,1,0,0,0,0,15.69883641,7,2945,0.647307399512733,0.374325411790296,0.767453634923415,0.249451682726955,0.651066888714982,0.374941215644692,0.780479714068464,0.256920403729093,0.70719839475,0.336904735,0.8694444445,0.20833333325,0.681026431,0.279138286,0.825925926,0.111111111,0.649535507173363,0.379645328859889,0.773126835914428,0.255139710437903,0.655445988470691,0.3754899336796,0.797580541202243,0.24879348465403,0.550507491541808,0.553808702708185,0.5,0.333333333333333,0.569667364503373,0.589041095890411,0.50294947422416,1.43,"L",0,"Hard",3
"1274","FRA",-1,"Metz","Hard",1,0,0,"A",0,"Benoit Paire","R","FRA",28.36413415,"David Goffin","R","BEL",26.7816564,0,"7-6(3) 5-7 7-6(7)","QF",3,144,111,93,18,7,10,128,75,58,24,0.5859375,0.640625,0.371900826,0.833333333,0.111111111,NA,0.600737356,0.378226705,0.720164483,0.245484463,NA,0.602304029,0.369319581,0.724393495,0.222488025,NA,0.587719299,0.439583334,0.666666667,0.4125,NA,0.50877193,0.316666667,0.555555556,0.2,18,1,3,121,75,52,24,0.619834711,0.628099174,0.359375,0.888888889,0.166666667,NA,0.635814432,0.40863045,0.779320766,0.300720837,NA,0.634223499,0.398948629,0.781189907,0.278797692,NA,0.560416667,0.412280702,0.5875,0.333333333,NA,0.683333333,0.49122807,0.8,0.444444444,41,1085,12,2695,0.5,0.5,0,1,0.473214286,0.46875,0.648,0.630952381,"L",112,125,64,84,2,1,0.59290953,0.367554545,0.70307811,0.228350503,0.522727273,0.5,44,46,"7-6(3)","5-7","7-6(7)","","",0.637835221,0.412143255,0.785558834,0.317453622,0.44017094,0.634615385,58,68,0.588298223,0.374545425,0.692413533,0.243040621,0.629765915,0.4062636,0.784108007,0.307114819,0.492424242,0.681818182,29,32,2.46,1.54,-1,1,0,0,0,0,-1.58247775,-18,1610,0.627010491784418,0.404838006097452,0.760457444933666,0.294568675940996,0.631984327967266,0.398449508036162,0.778327272219033,0.277910826583049,0.560416666439583,0.412280701587719,0.5875,0.333333333,0.683333333,0.49122807,0.8,0.444444444,0.634415867925196,0.410071253123287,0.774782128276229,0.311066880182026,0.627062435638733,0.40848501380693,0.763383200469017,0.307259737440644,0.57794483007506,0.573748308543491,0.5,1,0.590457256701698,0.580645161565036,0.488888888758518,1.54,"L",0,"Hard",29
"1275","USA",0,"Cincinnati Masters","Hard",1,0,0,"M",1,"Mischa Zverev","L","GER",30.97604381,"Damir Dzumhur","R","BIH",26.23134839,1,"6-3 6-4","R64",6,68,0,0,10,0,1,57,29,24,14,0.50877193,0.666666667,0.403508772,0.9,0.333333333,NA,0.643909569,0.356160612,0.79164033,0.202529497,NA,0.637394848,0.355939382,0.783387134,0.207815212,NA,0,0,0,0,NA,0,0,0,0,9,6,9,57,39,25,9,0.684210526,0.596491228,0.333333333,0.666666667,0.1,NA,0.597302918,0.396687998,0.708724202,0.291638816,NA,0.602231102,0.396333308,0.720667867,0.292036441,NA,0,0,0,0,NA,0,0,0,0,44,1030,24,1630,0,0,0,0,0.504424779,0.5,0.54,0.605633803,"W",113,100,66,71,0,0,0.644157597,0.350041994,0.777658275,0.185616768,0.428571429,0.540540541,49,37,"6-3","6-4","","","",0.605834352,0.394234501,0.729529766,0.282440155,0.458333333,0.59375,48,43,0.620667101,0.354705039,0.731913318,0.192958431,0.595708463,0.386121051,0.722220201,0.273051283,0.425,0.55,25,25,2.14,1.71,0,1,0,0,1,1,4.74469542,0,-600,0.618788270720606,0.373544032670028,0.730781473014713,0.222253689858547,0.616598130079375,0.371478132486494,0.728445193327662,0.223822293265508,0,0,0,0,0,0,0,0,0.62034138957787,0.366200079607368,0.733571763708772,0.202827373654239,0.616482325270749,0.373211279357435,0.728297610952368,0.210842369186784,0.48296898842535,0.452229299288166,0,0,0.43564356417763,0.435897435897436,0.442231075734211,2.14,"W",1,"Hard",-20
"1276","AUT",0,"Kitzbuhel","Clay",0,1,0,"A",0,"Joao Sousa","R","POR",28.33675565,"Paolo Lorenzi","R","ITA",35.62491444,0,"6-7(5) 6-4 6-1","R16",4,144,133,0,15,5,6,97,41,34,33,0.422680412,0.690721649,0.378947368,0.933333333,0.285714286,NA,0.621554336,0.366461695,0.75252268,0.225489055,NA,0.61757006,0.365484701,0.73317967,0.231678377,NA,0,0,0,0,NA,0,0,0,0,14,5,9,95,55,39,20,0.578947368,0.621052632,0.309278351,0.714285714,0.066666667,NA,0.61340306,0.361518188,0.74636987,0.219741275,NA,0.625806286,0.383277775,0.772666738,0.265790749,NA,0,0,0,0,NA,0,0,0,0,62,785,36,1123,0,0,0,0,0.440366972,0.465116279,0.488888889,0.583333333,"W",109,90,43,48,0,0,0.608158339,0.340824494,0.734315911,0.182558901,0.444444444,0.487179487,36,39,"6-7(5)","6-4","6-1","","",0.612977055,0.343356053,0.753407258,0.188049936,0.347222222,0.430555556,56,45,0.632547089,0.318445869,0.752059885,0.182553419,0.630197747,0.38276281,0.835860528,0.262864358,0.4,0.5,11,11,1.96,1.84,0,0,1,0,0,0,-7.28815879,133,-338,0.632256848631037,0.373992117922437,0.7739901043642,0.232018299363768,0.617046906036421,0.368695676439152,0.733935315856435,0.230676062978611,0,0,0,0,0,0,0,0,0.639147809127411,0.357332711775665,0.796122182307993,0.195048612863363,0.623008885881059,0.335685460407926,0.741001005924341,0.179252669837995,0.473892057593382,0.443622920621578,0,0,0.446428571015306,0.444444444444444,0.477064220025924,1.96,"W",1,"Clay",-26
"1277","USA",0,"US Open","Hard",1,0,0,"G",1,"Daniil Medvedev","R","RUS",23.53730322,"Feliciano Lopez","L","ESP",37.9301848,-1,"7-6(1) 4-6 7-6(7) 6-4","R32",5,199,248,323,23,3,5,129,80,67,31,0.620155039,0.759689922,0.36969697,0.913043478,0.086956522,NA,0.658300370746154,0.392964409192308,0.816585519323077,0.280071216007692,NA,0.670453914105263,0.396159278863158,0.830005682852631,0.288365332947368,NA,0.570093458,0.358974359,0.75,0.166666667,NA,0,0,0,0,23,5,7,165,85,64,40,0.515151515,0.63030303,0.240310078,0.913043478,0.086956522,NA,0.655891757014493,0.313052596826087,0.814470051217391,0.125687477507246,NA,0.649321129666667,0.306377111214286,0.806859412928572,0.116399558285714,NA,0.641025641,0.429906542,0.833333333,0.25,NA,0,0,0,0,5,4125,61,923,0,1,0,0,0.669230769230769,0.726315789473684,0.478260869565217,0.476190476190476,"W",130,69,95,42,1,0,0.651787947108333,0.386253377402778,0.806248332236111,0.258007010830556,0.604651162790698,0.534883720930233,43,43,"7-6(1)","4-6","7-6(7)","6-4","",0.656575459633333,0.3131757507,0.826878751705555,0.125215757772222,0.644444444444444,0.488888888888889,55,44,0.649581300484849,0.403125388181818,0.787572023909091,0.289841429507576,0.644594025795455,0.317281269409091,0.803536204977273,0.137470524818182,0.681818181818182,0.454545454545455,30,26,1.3,3.59,0,1,0,0,1,-1,-14.39288158,-75,3202,0.677714891211464,0.37465995991945,0.86661245952071,0.25587999684812,0.686356080762217,0.378925588304658,0.877008755630191,0.263293295767107,0.570093458,0.358974359,0.75,0.166666667,0,0,0,0,0.675453334243249,0.37039000427009,0.865571030471929,0.237819519566207,0.671844500667871,0.384764644812206,0.851390052265897,0.265088127254529,0.5832118915768,0.604001667361401,0,0,0.568627450980392,0.6,0.530612244897959,1.3,"W",1,"Hard",56
"1278","USA",0,"Cincinnati Masters","Hard",1,0,0,"M",1,"Yuichi Sugita","R","JPN",28.90349076,"Joao Sousa","R","POR",28.37508556,0,"3-6 7-6(5) 6-1","R32",5,131,92,97,13,6,9,92,48,29,26,0.52173913,0.597826087,0.455445545,0.769230769,0.333333333,NA,0.594182595,0.357159329,0.721211737,0.208434832,NA,0.578818939,0.334766736,0.703235408,0.180460063,NA,0,0,0,0,NA,0,0,0,0,15,6,11,101,54,35,20,0.534653465,0.544554455,0.402173913,0.666666667,0.230769231,NA,0.622321638,0.369267102,0.755315259,0.228735,NA,0.621028021,0.378596296,0.765719819,0.239327617,NA,0,0,0,0,NA,0,0,0,0,46,980,54,890,0,0,0,0,0.4375,0.285714286,0.464285714,0.465517241,"W",32,112,14,58,0,0,0.584205709,0.365069208,0.71262258,0.216441585,0.5,0.459459459,16,37,"3-6","7-6(5)","6-1","","",0.614156198,0.369600369,0.769270438,0.21995986,0.4375,0.427083333,17,22,0.574861596,0.344350563,0.673101408,0.202808396,0.607607085,0.374150641,0.743988942,0.222570374,0.285714286,0.285714286,8,9,1.92,1.87,0,1,0,0,1,0,0.528405200000002,-5,90,0.616724045739152,0.364641418295165,0.759212815739163,0.216274772834237,0.604564161755792,0.350249604895039,0.746088472969752,0.190724899602124,0,0,0,0,0,0,0,0,0.612499461342288,0.372814273162353,0.764138964486614,0.219578923610228,0.605747295543039,0.361728868635551,0.751504537183242,0.214204653794665,0.485148515005196,0.380327869280172,0,0,0.506024096580636,0.5,0.521126760812934,1.92,"W",1,"Hard",8
"1279","GER",1,"Hamburg","Clay",0,1,0,"A",0,"Jan Lennard Struff","R","GER",27.24709103,"Evgeny Donskoy","R","RUS",27.20876112,0,"6-3 6-4","R32",5,71,0,0,10,0,0,49,25,23,17,0.510204082,0.816326531,0.426470588,1,0.222222222,NA,0.639931706,0.357204481,0.785300126,0.203852646,NA,0.631323145,0.370776967,0.763313522,0.21768562,NA,0,0,0,0,NA,0,0,0,0,9,8,10,68,37,27,12,0.544117647,0.573529412,0.183673469,0.777777778,0,NA,0.6151167,0.335483992,0.749181605,0.145040607,NA,0.575735379,0.31973696,0.650892857,0.082539683,NA,0,0,0,0,NA,0,0,0,0,54,858,98,549,0,0,0,0,0.389830508,0.423076923,0.3,0.2,"W",59,40,26,10,0,0,0.641516452,0.338536639,0.810484144,0.219586609,0.384615385,0.333333333,26,21,"6-3","6-4","","","",0.607003782,0.306954048,0.753494132,0.117664012,0.472222222,0.208333333,17,14,0,0,0,0,0,0,0,0,0,0,0,0,1.29,3.55,1,0,1,0,0,0,0.0383299100000016,0,309,0.656060495347902,0.367372929830272,0.844099476831141,0.213898551690143,0.66380993344264,0.391729667940327,0.902418430867091,0.250622857651123,0,0,0,0,0,0,0,0,0.676369430572696,0.35803507865054,0.873227123019787,0.225661242431269,0,0,0,0,0.565110564811378,0.679012345639384,0,0,0.693877551260308,0,0.535714286211735,1.29,"W",1,"Clay",44
"1280","ECU",0,"Quito","Clay",0,1,0,"A",0,"Roberto Carballes Baena","R","ESP",24.8733744,"Andrej Martin","R","SVK",28.37782341,0,"4-6 6-3 6-2","SF",2,146,340,274,14,8,11,93,61,43,16,0.655913978,0.634408602,0.471910112,0.785714286,0.384615385,NA,0.64808854,0.368319843,0.799720038,0.223069251,NA,0.654981669,0.373298368,0.811582698,0.230361261,NA,0,0,0,0,NA,0,0,0,0,13,3,8,89,53,32,15,0.595505618,0.528089888,0.365591398,0.615384615,0.214285714,NA,0.613709837,0.413647701,0.749668679,0.321627331,NA,0.613709837,0.413647701,0.749668679,0.321627331,NA,0,0,0,0,NA,0,0,0,0,107,523,156,344,0,0,0,0,0.5,0.545454545,0.6875,0.6875,"W",24,16,22,16,0,0,0.681120145,0.39625731,0.80952381,0.333333333,0.6,0.6,10,5,"4-6","6-3","6-2","","",0.696909464,0.418925831,0.885040885,0.341621342,0.666666667,1,3,3,0.681120145,0.39625731,0.80952381,0.333333333,0.696909464,0.418925831,0.885040885,0.341621342,0.666666667,1,3,3,1.79,2.03,0,0,1,0,0,0,-3.50444901,66,179,0.610404462966806,0.375059787398686,0.713177789602501,0.229321016607217,0.612917525371776,0.378212021043939,0.716180299530335,0.235055330044305,0,0,0,0,0,0,0,0,0.619174252585966,0.36248568784254,0.703233478934896,0.273588629893349,0.619174252585966,0.36248568784254,0.703233478934896,0.273588629893349,0.421052631578947,0.442396313158487,0,0,0.40000000012,0.40000000012,0.5,1.79,"W",1,"Clay",49
"1281","AUS",0,"Australian Open","Hard",1,0,0,"G",1,"Marton Fucsovics","R","HUN",25.93566051,"Nicolas Kicker","R","ARG",25.41546886,0,"6-3 6-3 6-2","R32",5,116,359,374,13,0,1,73,50,39,13,0.684931507,0.712328767,0.494252874,0.923076923,0.461538462,NA,0.620068116,0.409214389,0.757386405,0.286903533,NA,0.632230542,0.418945922,0.780318879,0.301783769,NA,0.777777778,0.530612245,1,0.625,NA,0.777777778,0.530612245,1,0.625,13,3,9,87,52,31,13,0.597701149,0.505747126,0.287671233,0.538461538,0.076923077,NA,0.606191367,0.365716156,0.730669749,0.220717576,NA,0.541967854,0.341822255,0.62693149,0.172129458,NA,0.469387755,0.222222222,0.375,0,NA,0.469387755,0.222222222,0.375,0,80,674,93,590,1,0,1,0,0.421052632,0.5,0.428571429,0.285714286,"L",19,28,12,7,1,1,0.647824536,0.393513894,0.811051693,0.278431373,0.3,0.2,10,5,"6-3","6-3","6-2","","",0.602540156,0.369055775,0.788215488,0.248484849,0.333333333,0.666666667,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.18,4.99,0,1,0,0,1,0,-0.520191650000001,15,-84,0.59699421971762,0.370990049636337,0.718051232205997,0.225658601015345,0.564012992150089,0.350927851193266,0.675052427452363,0.180723144041775,0.469387755,0.222222222,0.375,0,0.469387755,0.222222222,0.375,0,0.60492716835999,0.36292941362693,0.738965740977322,0.234522207729575,0,0,0,0,0.504424778761062,0.363636363867769,0,0,0.666666667,0,0.4,4.99,"L",0,"Hard",-13
"1282","ARG",0,"Cordoba","Clay",0,1,0,"A",0,"Alessandro Giannessi","L","ITA",28.6844627,"Thiago Seyboth Wild","R","BRA",18.90485969,-1,"6-7(8) 7-5 7-6(4)","R32",5,191,0,0,18,13,16,128,90,61,23,0.703125,0.65625,0.407692308,0.833333333,0.222222222,NA,0.598973784533333,0.363413356866667,0.743059184733333,0.2033486666,NA,0.609646175909091,0.389235763272727,0.766624062090909,0.260371164818182,NA,0,0,0,0,NA,0,0,0,0,18,3,7,130,61,41,36,0.469230769,0.592307692,0.34375,0.777777778,0.166666667,NA,0.676470588,0.364583333,0.769230769,0.076923077,NA,0.676470588,0.364583333,0.769230769,0.076923077,NA,0,0,0,0,NA,0,0,0,0,168,324,451,19,0,0,0,0,0.4,0.545454545454545,0,0,"L",15,1,11,1,0,0,0,0,0,0,0.25,0,8,0,"6-7(8)","7-5","7-6(4)","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,2.61,0,0,1,0,0,-1,-9.77960301,0,-305,0.650525081514492,0.378372310645495,0.790918192225038,0.0938106598030485,0.634762650323065,0.374227355736995,0.747114728259474,0.0911900158690598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,"L",0,"Clay",-283
"1283","USA",0,"Cincinnati Masters","Hard",1,0,0,"A",0,"Yoshihito Nishioka","L","JPN",23.87405886,"Alex De Minaur","R","AUS",20.48186174,-1,"7-5 6-4","R16",4,82,242,224,11,0,0,65,39,29,18,0.6,0.723076923,0.272727273,1,0.181818182,NA,0.597783423023256,0.394120920372093,0.698094582046512,0.270096349325581,NA,0.60838305990625,0.3995249829375,0.7290294814375,0.27494886878125,NA,0.660377358,0.517857143,0.777777778,0.555555556,NA,0.660377358,0.517857143,0.777777778,0.555555556,11,3,5,55,32,28,12,0.581818182,0.727272727,0.276923077,0.818181818,0,NA,0.645922648890411,0.370186179726027,0.794966846671233,0.220413212424658,NA,0.655224716618182,0.378459184981818,0.814583553381818,0.234465720236364,NA,0.482142857,0.339622642,0.444444444,0.222222222,NA,0.482142857,0.339622642,0.444444444,0.222222222,77,757,38,1225,1,0,1,0,0.488372093023256,0.59375,0.561643835616438,0.636363636363636,"L",43,73,32,55,1,1,0.61733863634375,0.40455081378125,0.75601123015625,0.28955744971875,0.65,0.58974358974359,20,39,"7-5","6-4","","","",0.631978777979167,0.390926871989583,0.784039026729166,0.266275129541667,0.59375,0.572916666666667,19,21,0.618108636,0.406506169583333,0.758433815333333,0.281558201416667,0.633203911041667,0.37457133925,0.77575978625,0.224817414291667,0.666666666666667,0.5,12,14,2.48,1.54,0,1,0,0,0,-1,-3.39219712,-18,468,0.621053451970705,0.382435748679094,0.746403452545562,0.239968799123322,0.621213465995011,0.383505253187397,0.747645078578397,0.24334913119342,0.482142857,0.339622642,0.444444444,0.222222222,0.482142857,0.339622642,0.444444444,0.222222222,0.609706450257565,0.387722151316856,0.730292101296034,0.260470197039849,0.609019690047662,0.377333429291416,0.733705276273583,0.228646969887248,0.534890776699029,0.517321016166282,0,0,0.491071428571429,0.428571428571429,0.47569803516029,1.54,"L",0,"Hard",39
"1284","USA",1,"Delray Beach","Hard",1,0,0,"A",0,"Peter Gojowczyk","R","GER",28.59958932,"Reilly Opelka","R","USA",20.47912389,0,"7-6(5) 6-3","QF",3,78,252,228,11,0,0,63,31,28,21,0.492063492,0.777777778,0.323076923,1,0.1,NA,0.650076881,0.381031995,0.806654058,0.254440364,NA,0.663070203,0.385902201,0.838137682,0.252920325,NA,0.72,0.347222222,0.923076923,0.230769231,NA,0.72,0.347222222,0.923076923,0.230769231,10,8,9,65,35,28,16,0.538461538,0.676923077,0.222222222,0.9,0,NA,0.686717478,0.280581578,0.889910959,0.09001334,NA,0.693492326,0.289899847,0.890447831,0.096873983,NA,0.652777778,0.28,0.769230769,0.076923077,NA,0.652777778,0.28,0.769230769,0.076923077,64,821,228,231,1,0,1,0,0.628571429,0.62962963,0.35,0.411764706,"L",35,20,27,17,1,1,0.656366632,0.374211553,0.831024531,0.226031746,0.588235294,0.428571429,17,21,"7-6(5)","6-3","","","",0.66603722,0.260537024,0.866818182,0.073333333,0.8,0.4,5,5,0.655623125,0.364823265,0.82449495,0.211111111,0.671626984,0.287535687,0.85625,0.091666667,0.75,0.5,4,4,1.53,2.53,1,1,0,0,0,0,-8.12046543,-24,-590,0.643144759482358,0.301487162434957,0.777655376556068,0.100386542658708,0.642482714756251,0.304206671552794,0.778793625069264,0.10360724537057,0.652777778,0.28,0.769230769,0.076923077,0.652777778,0.28,0.769230769,0.076923077,0.640267248842023,0.284148745939781,0.793172200309648,0.0810888431661827,0.64800696863936,0.304864550213204,0.802212101579931,0.100055127063897,0.357664233420001,0.395397489467429,0,0,0.333333333333333,0.4,0.421487603598388,2.53,"L",0,"Hard",-164
"1285","FRA",-1,"Lyon","Clay",0,1,0,"A",0,"Benoit Paire","R","FRA",30.03148528,"Pablo Cuevas","R","URU",33.3798768,0,"6-4 6-3","R16",4,67,120,82,9,1,4,53,22,16,15,0.41509434,0.58490566,0.53125,0.666666667,0.6,NA,0.61191912171028,0.381019092962617,0.735898361719626,0.242565796691589,NA,0.598716852034483,0.409444969586207,0.705969531931035,0.299209771551724,NA,0.6003246095,0.4613858365,0.735042735,0.4583333335,NA,0.559139785,0.365079365,0.692307692,0.25,10,4,10,64,35,21,9,0.546875,0.46875,0.41509434,0.4,0.333333333,NA,0.652343066757576,0.368259271530303,0.809647737393939,0.224928838015152,NA,0.663292668630435,0.385014162456522,0.827807965673913,0.254698622673913,NA,0.5386141635,0.3996753905,0.5416666665,0.264957265,NA,0.634920635,0.440860215,0.75,0.307692308,51,938,50,963,0.5,0.5,0,1,0.485981308411215,0.482758620689655,0.46969696969697,0.543478260869565,"L",107,66,29,46,2,1,0.630218984621212,0.361680889931818,0.755826481712121,0.219050440386364,0.607843137254902,0.416666666666667,51,36,"6-4","6-3","","","",0.660731722090909,0.35370874925,0.835672208045455,0.19326090575,0.424242424242424,0.5,29,25,0.590632826428571,0.381457230428571,0.675076394142857,0.233326967142857,0.659266720642857,0.398827861357143,0.845011337857143,0.279212454071429,0.428571428571429,0.714285714285714,7,8,2.6,1.49,-1,0,1,0,0,0,3.34839152,-38,25,0.631282131459326,0.375706375563733,0.769470940228495,0.234099157556364,0.618317699501172,0.391381543109864,0.734511923221116,0.265126538704358,0.5386141635,0.3996753905,0.5416666665,0.264957265,0.634920635,0.440860215,0.75,0.307692308,0.646247624805534,0.35948651214287,0.792314651902041,0.203628146683925,0.633469345991451,0.403076005222267,0.783623593763687,0.292586940100898,0.491480219291747,0.529583637691746,0.5,1,0.540983606557377,0.625,0.406698564593302,1.49,"L",0,"Clay",1
"1286","POR",0,"Estoril","Clay",0,1,0,"A",0,"Gilles Muller","L","LUX",33.97946612,"Taro Daniel","R","JPN",24.25735797,-1,"5-7 6-2 6-3","QF",3,116,67,263,15,2,5,80,50,40,14,0.625,0.675,0.481012658,0.8,0.357142857,NA,0.692595253,0.332387919,0.869626774,0.171348321,NA,0.605237259,0.349489095,0.696077071,0.218193843,NA,0,0,0,0,NA,0,0,0,0,14,4,9,79,60,35,6,0.759493671,0.518987342,0.325,0.642857143,0.2,NA,0.593527392,0.374355187,0.683794092,0.236800436,NA,0.581852279,0.383194421,0.664500231,0.257498019,NA,0,0,0,0,NA,0,0,0,0,28,1425,113,499,0,0,0,0,0.576576577,0.454545455,0.296296296,0.315789474,"L",111,27,11,19,0,0,0.672034028,0.332069335,0.815462808,0.19701419,0.551282051,0.333333333,78,9,"5-7","6-2","6-3","","",0.56364423,0.347263431,0.59882201,0.196498918,0.575,0.2,15,11,0.5429894,0.3676289,0.57407405,0.2407407,0.487373737,0.329798516,0.415584416,0.136363637,0.5,0,2,2,1.63,2.25,0,0,1,0,0,-1,-9.72210815,196,-926,0.641016932055031,0.350864644659596,0.799625982298226,0.214022607054286,0.624746516415365,0.387679218254113,0.752809212810009,0.270034338879385,0,0,0,0,0,0,0,0,0.629268386707976,0.340688999009856,0.752443794338584,0.194176235080258,0.570026004492896,0.377867875980079,0.63319901352061,0.191943135190124,0.339449540895516,0.409937888198758,0,0,0.258064516129032,0,0.376811594088217,2.25,"L",0,"Clay",-85
