"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"33","USA",0,"US Open","Hard",1,0,0,"G",1,"Rafael Nadal","L","ESP",33.229295,"Marin Cilic","R","CRO",30.90759754,-1,"6-3 3-6 6-1 6-2","R16",4,169,247,506,17,1,3,93,53,44,19,0.569892473,0.677419355,0.45631068,0.882352941,0.375,NA,0.704868862440367,0.447146598385321,0.899999861357798,0.404711014559633,NA,0.711664964041667,0.423482866854167,0.911676645458333,0.3535017273125,NA,0.667824074,0.425441164333333,0.873015873,0.345238095,NA,0.667824074,0.425441164333333,0.873015873,0.345238095,16,5,11,103,68,40,16,0.660194175,0.54368932,0.322580645,0.625,0.117647059,NA,0.683085941278846,0.372312645192308,0.850376507230769,0.225868645211538,NA,0.684012300028571,0.370829933485714,0.856611044571428,0.2229526047,NA,0.574558835666667,0.332175926,0.654761905,0.126984127,NA,0.574558835666667,0.332175926,0.654761905,0.126984127,2,7945,23,1590,1,0,1,0,0.917431192660551,0.9375,0.625,0.614285714285714,"L",109,104,48,70,3,3,0.703125261493229,0.454416437261458,0.898121008132813,0.425630926153125,0.645161290322581,0.588235294117647,31,68,"6-3","3-6","6-1","6-2","",0.670035936776042,0.359660183388021,0.833128932018229,0.203871479877604,0.928645833333333,0.5546875,68,55,0.701107008410714,0.399347647,0.89690257225,0.313281729303571,0.66660756202381,0.354960932226191,0.822616150511905,0.203862513071429,0.857142857142857,0.547619047619048,20,20,1.07,8.79,0,1,0,0,1,-1,-2.32169746,259,-6355,0.604376459982134,0.345635942089779,0.677543591555825,0.200617251387366,0.617621024887953,0.342569682621838,0.707877037970468,0.196498199450515,0.574558835666667,0.332175926,0.654761905,0.126984127,0.574558835666667,0.332175926,0.654761905,0.126984127,0.595877559820685,0.338412786061638,0.661864871690892,0.185002604006568,0.625361700361014,0.336115621512113,0.724199036840827,0.185200744273152,0.405204460966543,0.395857307249712,0,0,0.373946629213483,0.389830508474576,0.476923076923077,8.79,"L",0,"Hard",-21
"34","USA",0,"US Open","Hard",1,0,0,"G",1,"Grigor Dimitrov","R","BUL",28.27926078,"Roger Federer","R","SUI",38.04791239,0,"3-6 6-4 3-6 6-4 6-2","QF",3,192,424,451,23,10,14,131,91,68,21,0.694656489,0.679389313,0.354166667,0.826086957,0.217391304,NA,0.652797614388889,0.366784842133333,0.815097454566666,0.217392294322222,NA,0.661070243709677,0.365088063725806,0.832270109741935,0.214107128080645,NA,0.5612244895,0.216410256,0.5714285715,0.0357142855,NA,0.551020408,0.179487179,0.5,0,23,10,15,144,88,65,28,0.611111111,0.645833333,0.320610687,0.782608696,0.173913043,NA,0.732681981173554,0.396687453198347,0.921259714033058,0.271234282090909,NA,0.72633634297619,0.401025872845238,0.917368409630952,0.284677794952381,NA,0.783589744,0.4387755105,0.9642857145,0.4285714285,NA,0.820512821,0.448979592,1,0.5,78,722,3,6950,0,1,0,1,0.577777777777778,0.629032258064516,0.851239669421488,0.845238095238095,"L",90,121,62,84,2,1,0.643891980108333,0.363302161606944,0.811189516144444,0.217064144827315,0.545454545454545,0.631578947368421,55,57,"3-6","6-4","3-6","6-4","6-2",0.737142442208333,0.392777020118056,0.923783119398148,0.272609193053241,0.569444444444444,0.865740740740741,61,67,0.651475782086667,0.352384281553333,0.832266499853333,0.192086622713333,0.724952309063333,0.396651896353333,0.912938006123333,0.286114042856667,0.58,0.813333333333333,37,40,9.44,1.06,0,1,0,0,1,0,9.76865161,27,6228,0.666397535279739,0.377982941777657,0.809079250967788,0.24967905561283,0.665493953146047,0.37757964330576,0.810771756927529,0.254871148203005,0.783589744,0.4387755105,0.9642857145,0.4285714285,0.820512821,0.448979592,1,0.5,0.669858745867476,0.378883732447175,0.809734263617941,0.25153120292517,0.672911618687685,0.378438528542341,0.826169826716391,0.25582888107421,0.59568178897314,0.573326387079969,1,1,0.603225806451613,0.583732057416268,0.536585365853659,1.06,"L",0,"Hard",75
"35","GBR",0,"Tour Finals","Hard",1,0,0,"F",1,"Alexander Zverev","R","GER",20.56673511,"Marin Cilic","R","CRO",29.12525667,0,"6-4 3-6 6-4","RR",3,129.6617424,113,129.6617424,14,4,6,94,52,42,20,0.553191489,0.659574468,0.325,0.857142857,0.2,NA,0.662292033,0.3783548,0.832678807,0.252826838,NA,0.662671783,0.368254884,0.84125444,0.233162122,NA,0.636955173,0.340738514,0.860977564,0.191025641,NA,0.627051341,0.335937957,0.835470085,0.188034188,15,1,4,80,50,37,17,0.625,0.675,0.340425532,0.8,0.142857143,NA,0.690870674,0.380294161,0.864459556,0.241485277,NA,0.679242045,0.370114924,0.851092467,0.224858465,NA,0.659261486,0.363044827,0.808974359,0.139022436,NA,0.664062043,0.372948659,0.811965812,0.164529915,3,4410,5,3805,0.75,0.25,0.666666667,0.333333333,0.691176471,0.666666667,0.661157025,0.623376623,"L",136,121,78,77,4,3,0.663572974,0.374613139,0.824992708,0.239543348,0.612903226,0.459016393,62,61,"6-4","3-6","6-4","","",0.67243129,0.376663899,0.839397606,0.234434819,0.607364341,0.604651163,82,75,0.675267399,0.361320788,0.864241027,0.219424724,0.658652661,0.344495987,0.807675083,0.182444793,0.645061728,0.444444444,43,37,1.9,1.91,0,1,0,0,1,0,8.55852156,16.6617424,-605,0.646141240364799,0.364760403685146,0.773713490688047,0.224812280169293,0.648442994146477,0.358365305722317,0.784956296827811,0.210914307429756,0.659261486,0.363044827,0.808974359,0.139022436,0.664062043,0.372948659,0.811965812,0.164529915,0.642218487941547,0.362094354446134,0.777982894140841,0.221284432417811,0.645754712189572,0.337819529245189,0.786364750042252,0.174307122074129,0.488900871682616,0.483221476234336,0.25,0.333333333,0.498880716463178,0.40793201123784,0.428219042607149,1.91,"L",0,"Hard",-2
"36","USA",0,"Indian Wells Masters","Hard",1,0,0,"M",1,"Marcos Baghdatis","R","CYP",32.71457906,"Diego Schwartzman","R","ARG",25.54962355,0,"7-5 6-4","R64",6,96,133,0,11,5,8,68,38,29,13,0.558823529,0.617647059,0.453125,0.727272727,0.454545455,NA,0.642304258,0.370675244,0.80174434,0.230575514,NA,0.625618378,0.377680301,0.778553177,0.238492289,NA,0.774193548,0.651162791,1,1,NA,0,0,0,0,11,3,8,64,27,19,16,0.421875,0.546875,0.382352941,0.545454545,0.272727273,NA,0.607399916,0.428426589,0.731179042,0.347358901,NA,0.627405828,0.408863036,0.777666474,0.302464844,NA,0.348837209,0.225806452,0,0,NA,0,0,0,0,102,564,17,2220,1,0,0,0,0.547945205,0.574468085,0.579439252,0.578947368,"L",73,107,47,57,1,0,0.607558538,0.344685046,0.736340698,0.177415284,0.485714286,0.416666667,35,36,"7-5","6-4","","","",0.61179939,0.423047051,0.740397637,0.319485053,0.345679012,0.512345679,34,37,0.622693884,0.337885399,0.77797211,0.177675429,0.629110907,0.379885037,0.751765431,0.206361925,0.458333333,0.319444444,15,15,2.53,1.52,0,1,0,0,1,0,-7.16495551,-133,1656,0.62101558330139,0.400125381836506,0.760255345231762,0.302286938724246,0.624230909070679,0.395234781859503,0.765300169930238,0.279796301379142,0.348837209,0.225806452,0,0,0,0,0,0,0.639633398070264,0.410483947996521,0.806697770383644,0.302592594182712,0.650582533869576,0.378907863553616,0.808836219014516,0.209646235589121,0.513967749335398,0.501941747437296,0,0,0.597122302393044,0.410714285553571,0.461741424854742,1.52,"L",0,"Hard",85
"37","NED",0,"Rotterdam","Hard",1,0,0,"A",0,"Marin Cilic","R","CRO",28.37782341,"Benoit Paire","R","FRA",27.77002053,0,"5-7 6-3 6-2","R32",5,123,0,0,15,9,10,104,66,53,17,0.634615385,0.673076923,0.397727273,0.933333333,0.214285714,NA,0.678631994,0.365097681,0.856104461,0.210244478,NA,0.679308062,0.371384673,0.859923925,0.221255129,NA,0.68736631,0.422353185,0.928205128,0.30952381,NA,0.68736631,0.422353185,0.928205128,0.30952381,14,6,9,88,40,30,23,0.454545455,0.602272727,0.326923077,0.785714286,0.066666667,NA,0.60019404,0.379817129,0.722068421,0.242910499,NA,0.604606389,0.358778583,0.730262956,0.201737698,NA,0.577646816,0.31263369,0.690476191,0.071794872,NA,0.577646816,0.31263369,0.690476191,0.071794872,7,3470,42,1040,1,0,1,0,0.644067797,0.654320988,0.5,0.482758621,"W",118,100,81,58,2,2,0.676103476,0.361654681,0.863656487,0.205738795,0.590909091,0.578947368,66,38,"5-7","6-3","6-2","","",0.577625999,0.367293405,0.67155913,0.216472628,0.631944444,0.334259259,59,56,0.672307252,0.364779654,0.852651258,0.215173622,0.580002324,0.340275378,0.678614495,0.188319409,0.564814815,0.375,32,25,1.32,3.33,0,1,0,0,0,0,0.607802880000001,0,2430,0.641156933529813,0.378225227728851,0.778974347173582,0.225508494224963,0.654384742614621,0.380520567718068,0.809979287534254,0.232528558823977,0.68736631,0.422353184577647,0.928205128,0.309523809690476,0.68736631,0.422353184577647,0.928205128,0.309523809690476,0.647983033409125,0.385033663207041,0.799586341119969,0.234514170314492,0.663952977348624,0.386099293269965,0.819092492257517,0.240743435616744,0.562962963111879,0.575439910118026,1,1,0.654048873998157,0.6009852217535,0.505112474657884,1.32,"W",1,"Hard",35
"38","CHN",0,"Beijing","Hard",1,0,0,"A",0,"Stefanos Tsitsipas","R","GRE",21.13347023,"Dusan Lajovic","R","SRB",29.25119781,0,"4-6 6-3 6-4","R32",5,119,0,0,15,1,3,82,50,42,15,0.609756098,0.695121951,0.402173913,0.866666667,0.214285714,NA,0.670456769294574,0.359866568658915,0.845236558868217,0.211549797131783,NA,0.678742330518987,0.343091579139241,0.84906935035443,0.186549450177215,NA,0.633333333,0.29,0.8,0,NA,0,0,0,0,14,4,7,92,63,40,15,0.684782609,0.597826087,0.304878049,0.785714286,0.133333333,NA,0.625226947516854,0.36685969594382,0.760924238224719,0.232502840314607,NA,0.614536855842105,0.347955712078947,0.725958945578947,0.200689382,NA,0.71,0.366666667,1,0.2,NA,0,0,0,0,7,3420,29,1416,0,1,0,0,0.62015503875969,0.594936708860759,0.471910112359551,0.421052631578947,"W",129,89,79,38,1,0,0.660233469368376,0.347903673440171,0.845017922168803,0.188103331529487,0.555555555555556,0.393939393939394,72,33,"4-6","6-3","6-4","","",0.610205008777778,0.365538034367521,0.736099292260684,0.229576962230769,0.544444444444444,0.401709401709402,72,54,0.644704332422222,0.346077396266667,0.792190789622222,0.185778230866667,0.585184068433333,0.358816312555556,0.669205841788889,0.220771249522222,0.355555555555556,0.333333333333333,19,20,1.27,3.76,0,1,0,0,0,0,-8.11772758,0,2004,0.646337729865775,0.365312087380245,0.784268033171194,0.217537733081203,0.66109245596837,0.358272129989461,0.808823326908758,0.204435872639428,0.633333333,0.29,0.8,0,0,0,0,0,0.643645750504651,0.363115041014763,0.786359524353175,0.20353040197838,0.642442520389303,0.37162215917326,0.78205377793951,0.217288528299299,0.567873664061254,0.585573770491803,0,0,0.57542908762421,0.516129032258065,0.585106382978723,1.27,"W",1,"Hard",22
"39","CAN",0,"Canada Masters","Hard",1,0,0,"M",1,"Stan Wawrinka","R","SUI",33.35797399,"Nick Kyrgios","R","AUS",23.27720739,0,"1-6 7-5 7-5","R64",6,123,0,0,15,4,6,98,51,40,23,0.520408163,0.642857143,0.296703297,0.866666667,0.125,NA,0.659857121,0.350848666,0.832521313,0.193594416,NA,0.665527675,0.350272026,0.845776661,0.196373911,NA,0.753424658,0.235294118,1,0,NA,0,0,0,0,16,2,4,91,55,47,17,0.604395604,0.703296703,0.357142857,0.875,0.133333333,NA,0.715834786,0.346819484,0.90430918,0.196170026,NA,0.723042141,0.362390627,0.916346588,0.216077313,NA,0.764705882,0.246575342,1,0,NA,0,0,0,0,195,290,17,1935,0,1,0,0,0.621621622,0.666666667,0.723684211,0.75862069,"W",74,76,48,58,1,0,0.665898409,0.344787695,0.841396756,0.190784085,0.608695652,0.574468085,46,47,"1-6","7-5","7-5","","",0.714750914,0.337475978,0.901657047,0.181096554,0.654320988,0.732098765,42,44,0.666314168,0.343111665,0.846486348,0.179185194,0.728657903,0.356196921,0.916854275,0.213804947,0.633333333,0.728888889,21,26,2.69,1.47,0,1,0,0,1,0,10.0807666,0,-1645,0.655480735046982,0.328915448479274,0.809301372955372,0.176330979063484,0.64745191685477,0.32634622440421,0.796509389905999,0.17648089630458,0.753424658,0.235294118,1,0,0,0,0,0,0.663658966809963,0.325413054391112,0.822887296934979,0.174640151685537,0.6516449309627,0.320135666512972,0.798352633839175,0.163484253138698,0.462067142468117,0.467741935495187,0,0,0.471950133849543,0.464926590369482,0.51446442530718,2.69,"W",1,"Hard",-178
"40","USA",0,"Cincinnati Masters","Hard",1,0,0,"M",1,"Rafael Nadal","L","ESP",31.19780972,"Richard Gasquet","R","FRA",31.15674196,1,"6-3 6-4","R32",5,85,0,84,10,1,1,56,33,28,15,0.589285714,0.767857143,0.415384615,1,0.222222222,NA,0.677343212,0.431893331,0.851676721,0.35517881,NA,0.669638914,0.405079439,0.844412754,0.299948669,NA,0.674722838,0.451219512,0.909090909,0.386363637,NA,0.674722838,0.451219512,0.909090909,0.386363637,9,5,7,65,43,30,8,0.661538462,0.584615385,0.232142857,0.777777778,0,NA,0.652333316,0.403516992,0.812804838,0.29279575,NA,0.655820541,0.399430106,0.806366054,0.28279621,NA,0.548780488,0.325277162,0.613636364,0.090909091,NA,0.548780488,0.325277162,0.613636364,0.090909091,2,7555,29,1390,1,0,1,0,0.792,0.726027397,0.670103093,0.666666667,"W",125,97,73,66,2,2,0.675201008,0.439674572,0.860876391,0.373559777,0.523809524,0.583333333,42,36,"6-3","6-4","","","",0.63863606,0.397547621,0.774451322,0.276291959,0.855855856,0.648648649,66,58,0.684862365,0.397133694,0.886313456,0.272202578,0.64262109,0.381653959,0.772539628,0.249850017,0.811594203,0.630434783,32,29,1.14,5.53,0,1,0,0,1,1,0.0410677599999971,-84,6165,0.62667050696595,0.398342295123466,0.744165318590699,0.304095704257668,0.626375754485898,0.381826229273753,0.74911820342834,0.27112417720215,0.674722838,0.451219512,0.909090909,0.386363636613636,0.674722838,0.451219512,0.909090909,0.386363636613636,0.629412137892371,0.40774389025963,0.757035131165935,0.325397356633048,0.642148975677563,0.381949378941256,0.780093249838177,0.260545210518661,0.541685469233872,0.521311475195603,1,1,0.56886227535756,0.562814070229792,0.473118279802983,1.14,"W",1,"Hard",27
"41","FRA",0,"Paris Masters","Hard",1,0,0,"A",0,"Novak Djokovic","R","SRB",32.43531828,"Denis Shapovalov","L","CAN",20.53661875,-1,"6-3 6-4","F",1,65,344,290,10,1,1,51,36,29,12,0.705882353,0.803921569,0.377358491,1,0.222222222,NA,0.705405140512195,0.425135956764228,0.888859350829268,0.328886184894309,NA,0.713146641157143,0.418705037414286,0.8985925422,0.311331418542857,NA,0.776595744666667,0.476262267666667,0.944444444333333,0.434640522666667,NA,0.764893617,0.460295041,0.9166666665,0.401960784,9,2,4,53,36,30,3,0.679245283,0.622641509,0.196078431,0.777777778,0,NA,0.6633505576,0.350195671191304,0.828330242252174,0.193976184495652,NA,0.67324760077907,0.357892513081395,0.848426239348837,0.209357705790698,NA,0.523737732333333,0.223404255333333,0.565359477333333,0.0555555556666667,NA,0.539704959,0.235106383,0.598039216,0.0833333335,1,9545,28,1460,1,0,1,0,0.83739837398374,0.842857142857143,0.556521739130435,0.616279069767442,"W",123,115,70,86,3,2,0.700439965861111,0.421272066102564,0.887310844514957,0.316924802837607,0.69047619047619,0.454545454545455,42,55,"6-3","6-4","","","",0.659571626903846,0.339415602311966,0.829286395722222,0.183257236884615,0.816239316239316,0.506410256410256,78,63,0.709059199392857,0.420916204238095,0.914798979803571,0.306660267755952,0.649885647232143,0.345770641446429,0.831427018910714,0.191479962607143,0.875,0.5,40,36,1.13,5.98,0,1,0,0,0,-1,11.89869953,54,8085,0.668249903459085,0.390575309068064,0.820862745848614,0.284204559474922,0.665845537331601,0.383446152121613,0.811040517234078,0.268445236316716,0.776595744666667,0.476262267666667,0.944444444333333,0.434640522666667,0.764893617,0.460295041,0.9166666665,0.401960784,0.673593513656627,0.389762246685993,0.828822435426022,0.276497737271989,0.672202446253025,0.393085054587986,0.826915296615983,0.269452327030317,0.600750621291272,0.57764116575592,1,1,0.617124394184168,0.636363636363636,0.603024574669187,1.13,"W",1,"Hard",27
"42","RUS",0,"St. Petersburg","Hard",1,0,0,"A",0,"Viktor Troicki","R","SRB",31.60301164,"Guido Pella","L","ARG",27.34017796,-1,"7-6(3) 4-6 6-4","R16",4,147,105,81,16,4,6,101,57,44,25,0.564356436,0.683168317,0.387387387,0.875,0.125,NA,0.632245409,0.363371101,0.759953342,0.202105207,NA,0.635632645,0.360603877,0.762673552,0.198438502,NA,0,0,0,0,NA,0,0,0,0,16,5,7,111,75,47,21,0.675675676,0.612612613,0.316831683,0.875,0.125,NA,0.632865261,0.375693337,0.787873461,0.231302373,NA,0.613596241,0.359468365,0.742123885,0.20918753,NA,0,0,0,0,NA,0,0,0,0,47,965,71,692,0,0,0,0,0.5,0.532467532,0.448275862,0.423076923,"W",104,58,77,26,0,0,0.610256519,0.364227621,0.728290534,0.202067972,0.622222222,0.405405405,45,37,"7-6(3)","4-6","6-4","","",0.626313478,0.369132546,0.78275455,0.216430459,0.450617284,0.444444444,41,32,0.62949827,0.384411878,0.761471811,0.230357202,0.615149614,0.346134841,0.732753085,0.184631503,0.702380952,0.428571429,20,15,1.69,2.15,0,1,0,0,0,-1,4.26283368,24,273,0.627265705886457,0.364743864870092,0.766657211151615,0.204151072677457,0.638761933323734,0.370153801397918,0.784755729111499,0.210978564253389,0,0,0,0,0,0,0,0,0.623099175606989,0.367705712935794,0.770905420114868,0.205182119098613,0.645220280966868,0.384580519634504,0.804850590556118,0.239180502076809,0.527272727311074,0.557239937099525,0,0,0.503448276139453,0.621052631215956,0.605493863391433,1.69,"W",1,"Hard",24
"43","AUT",0,"Vienna","Hard",1,0,0,"A",0,"Fernando Verdasco","L","ESP",34.93497604,"Kyle Edmund","R","GBR",23.78644764,1,"6-4 3-6 6-3","R16",4,115,134,81,14,5,7,86,50,37,19,0.581395349,0.651162791,0.356321839,0.857142857,0.214285714,NA,0.63985388,0.388736885,0.777848317,0.258469452,NA,0.648529963,0.384646328,0.779362775,0.252359357,NA,0,0,0,0,NA,0,0,0,0,14,9,12,87,56,40,16,0.643678161,0.643678161,0.348837209,0.785714286,0.142857143,NA,0.664951055,0.375314974,0.836336407,0.240511753,NA,0.668407703,0.367109478,0.848093454,0.225095309,NA,0,0,0,0,NA,0,0,0,0,30,1410,14,2330,0,0,0,0,0.527272727,0.533333333,0.577981651,0.594202899,"W",110,109,60,69,0,0,0.629954594,0.372282537,0.748204947,0.222129112,0.519230769,0.529411765,52,51,"6-4","3-6","6-3","","",0.646109863,0.380319026,0.82085235,0.24674225,0.429487179,0.551282051,66,61,0.632565818,0.39179602,0.732553913,0.237125528,0.642546607,0.358088919,0.822442789,0.182619385,0.5,0.614583333,25,23,2.71,1.47,0,1,0,0,0,1,11.1485284,53,-920,0.630293056646515,0.368929803827877,0.763824446691041,0.236087019333352,0.638543499611886,0.365267419027619,0.775903730991327,0.229323197212497,0,0,0,0,0,0,0,0,0.623548493723908,0.365559029112943,0.752004678495516,0.212975129561795,0.638533077543847,0.378787463431109,0.80045376608005,0.223794468176798,0.477060066438389,0.473007711737994,0,0,0.437908496578752,0.448598130975282,0.495145630817985,2.71,"W",1,"Hard",-16
"44","AUT",0,"Vienna","Hard",1,0,0,"A",0,"Kyle Edmund","R","GBR",22.78986995,"Jan Lennard Struff","R","GER",27.49623546,0,"6-2 7-5","QF",3,74,283,216,10,0,1,51,29,27,11,0.568627451,0.745098039,0.419354839,0.9,0.4,NA,0.64781361,0.36954474,0.808468893,0.229824674,NA,0.652224662,0.372041452,0.820243527,0.232064232,NA,0,0,0,0,NA,0,0,0,0,10,6,10,62,30,25,11,0.483870968,0.580645161,0.254901961,0.6,0.1,NA,0.648576581,0.354855414,0.802454246,0.1970194,NA,0.648684095,0.354048554,0.806589874,0.206940585,NA,0,0,0,0,NA,0,0,0,0,63,807,51,908,0,0,0,0,0.523809524,0.561403509,0.455696203,0.5,"L",84,79,57,42,0,0,0.647321509,0.349398975,0.807792568,0.184962574,0.605263158,0.452380952,38,42,"6-2","7-5","","","",0.635188679,0.355294965,0.778006755,0.207053554,0.465517241,0.402298851,36,38,0.650800126,0.369221052,0.814658921,0.21661727,0.623140594,0.353408392,0.761521322,0.22442235,0.653846154,0.384615385,18,15,2.05,1.77,0,1,0,0,0,0,4.70636551,-67,101,0.637032706831999,0.353910817534142,0.77736184518812,0.195944001905948,0.635512745719492,0.351841377044065,0.776572170986055,0.201463965984708,0,0,0,0,0,0,0,0,0.645131671537291,0.354367770940895,0.807924750633465,0.204024580191479,0.627936999088737,0.351927299624837,0.778541331697093,0.215981517772925,0.465230769396002,0.471074380064067,0,0,0.463576159405903,0.370370370548697,0.427725118234715,1.77,"L",0,"Hard",12
"45","AUS",1,"Brisbane","Hard",1,0,0,"A",0,"Nick Kyrgios","R","AUS",22.68309377,"Ryan Harrison","R","USA",25.65366188,0,"6-4 6-2","F",1,73,315,521,9,5,5,56,40,33,9,0.714285714,0.75,0.413793103,1,0.333333333,NA,0.708986778,0.359549257,0.896314461,0.212529011,NA,0.717903448,0.369378041,0.912172469,0.225153332,NA,0.786789298,0.424531025,1,0.316666667,NA,0.769230769,0.412698413,1,0.3,9,4,7,58,32,22,12,0.551724138,0.586206897,0.25,0.666666667,0,NA,0.642586673,0.34429179,0.79548531,0.199581758,NA,0.655185466,0.357161064,0.818114823,0.227948759,NA,0.575468976,0.213210703,0.683333334,0,NA,0.587301587,0.230769231,0.7,0,21,2010,47,1010,1,0,1,0,0.72826087,0.764705882,0.492537313,0.557692308,"W",92,67,68,52,2,1,0.713274384,0.375335444,0.90582062,0.233579998,0.653061224,0.388888889,49,36,"6-4","6-2","","","",0.632016981,0.344212927,0.779798477,0.196034028,0.753623188,0.481884058,35,36,0.710789288,0.387482925,0.90431317,0.262538435,0.656693519,0.359729752,0.825390159,0.232771254,0.745098039,0.549019608,22,26,1.21,4.5,1,1,0,0,0,0,-2.97056811,-206,1000,0.673123710611759,0.358782921793853,0.817882611017567,0.210839277351894,0.667777086850766,0.36052234778649,0.800066209275072,0.215815397911767,0.786789297213211,0.424531024575469,1,0.316666666683333,0.769230769,0.412698413,1,0.3,0.674499236615426,0.372595960147711,0.822087215990035,0.230496308893871,0.663966974375346,0.3710895100407,0.795291141900296,0.241319546565756,0.596544850853534,0.578272027126716,1,1,0.60997067434439,0.57575757561708,0.626768226090686,1.21,"W",1,"Hard",26
